_l_key,_b_key,l_baseline,b_baseline,avg_tau_baseline,eventrate_source_baseline,eventrate_area_baseline,avg_t_baseline,avg_logt_baseline,frac_lowmass_baseline,l_kirkpatrick_min001,b_kirkpatrick_min001,avg_tau_kirkpatrick_min001,eventrate_source_kirkpatrick_min001,eventrate_area_kirkpatrick_min001,avg_t_kirkpatrick_min001,avg_logt_kirkpatrick_min001,frac_lowmass_kirkpatrick_min001
5.714,4.409,5.714,4.409,8.292210684433287e-07,7.127773455447721e-06,34.10763941513549,27.05121571229109,1.257633679542908,0.0611930679186624,5.714,4.409,1.06917498820499e-06,8.40856572364545e-06,663.9211677568629,29.56631605004133,1.3042549950505251,0.0749716884262286
5.633,4.54,5.633,4.54,8.810371727008168e-07,7.4025474420926195e-06,33.3774390587954,27.674729247586296,1.2848678633831043,0.0523977784382766,5.633,4.54,9.209290346638348e-07,7.91348474015932e-06,577.9686841411268,27.060059287489533,1.2712276678097858,0.0893591031932672
5.552,4.671,5.552,4.671,6.267332260911173e-07,6.195892536036308e-06,20.04285040503398,23.52064300736973,1.2308701969559224,0.0816272273902715,5.552,4.671,8.048683753739378e-07,7.369774146665377e-06,538.638048367747,25.394579882024505,1.25381911721368,0.0860583889573733
5.471,4.802,5.471,4.802,7.196919529019943e-07,6.294193456197704e-06,23.766181925626768,26.58746353060248,1.2647307588528138,0.059955737638335,5.471,4.802,8.347310434471615e-07,7.426499425051646e-06,515.7705886099271,26.13561722278048,1.2684246331197264,0.0819580319688948
5.39,4.933,5.39,4.933,7.667165214222748e-07,6.617480828431779e-06,27.088554665960118,26.94092342313108,1.2663389243484773,0.0541185327077952,5.39,4.933,8.119741968194687e-07,7.140155501685925e-06,478.24166537333855,26.442645683187983,1.2719729049445228,0.080715079200287
6.051,4.433,6.051,4.433,7.799126626119075e-07,6.9274314959661024e-06,32.40501660295928,26.178459071824825,1.2692695702026997,0.0733104688626972,6.051,4.433,9.144231170034366e-07,7.750722818511309e-06,559.7600052953662,27.43312853457679,1.2852438440399463,0.0840215278716465
5.97,4.565,5.97,4.565,6.041239901769496e-07,5.984683515750788e-06,24.677808532963724,23.47227804011348,1.2335892195814402,0.0730434106992682,5.97,4.565,8.788882647980986e-07,7.425351589696823e-06,524.9232841037029,27.522443634416945,1.2851886406082622,0.0832743584541093
5.889,4.697,5.889,4.697,7.656330938420156e-07,6.413097977529662e-06,24.918521935370407,27.7602370142512,1.2668097872534634,0.0596086662052365,5.889,4.697,8.680092122252725e-07,7.323868663489244e-06,503.96085130989775,27.55840855726787,1.2904626343440957,0.0754125361098596
5.808,4.828,5.808,4.828,6.287919277780863e-07,5.589060437113562e-06,22.04664364843921,26.16004576664619,1.2670842411532686,0.063229243216598,5.808,4.828,7.89802397668542e-07,6.916516644999303e-06,449.6390229047371,26.55225247587777,1.2745067469960218,0.0836905926627207
5.726,4.959,5.726,4.959,7.044898056650335e-07,5.8217141509705655e-06,21.06141316489056,28.138062052497077,1.28216690717563,0.0556167269355784,5.726,4.959,7.299614287105286e-07,6.290188808952326e-06,403.1569322772923,26.984015553047,1.2706631765159826,0.0945163665906618
6.249,4.727,6.249,4.727,6.51337569275674e-07,5.738374047783177e-06,21.31767010511307,26.392931035741352,1.2720425299002116,0.0606408438226902,6.249,4.727,8.790640968485126e-07,6.62219891625471e-06,420.3998094247904,30.866591081149576,1.307910369176101,0.0768716035096843
6.168,4.859,6.168,4.859,5.966929967053373e-07,5.440999660739105e-06,20.76875543667452,25.500141443619125,1.2565732400323304,0.0649745914207752,6.168,4.859,7.609077871011677e-07,6.393687145871907e-06,382.8500492203572,27.67266556966561,1.2912625235654365,0.093355539041859
6.086,4.991,6.086,4.991,6.27110658254013e-07,5.509214230801574e-06,20.827773647362434,26.468228116979333,1.2749963516602127,0.06531428359839,6.086,4.991,7.953111511698393e-07,6.3844420006841385e-06,376.185085549293,28.96572968290339,1.2979858875353052,0.0861474972731018
4.401,3.576,4.401,3.576,1.1034371156481585e-06,1.0837050733905715e-05,61.457754634626,23.675918101448072,1.2185691425044314,0.065450102616277,4.401,3.576,1.5023083113095848e-06,1.299279989895896e-05,1665.0074992037553,26.88602929684937,1.2573198712957236,0.0824141113342721
4.32,3.707,4.32,3.707,1.071173409405442e-06,1.0051477343781944e-05,32.29274491623716,24.77993899072871,1.2300824816708973,0.0689750798808465,4.32,3.707,1.268760316746223e-06,1.2163670544986885e-05,1465.0188266134476,24.25410679761776,1.2286271136428315,0.0820116882952187
4.239,3.838,4.239,3.838,1.0626284045211422e-06,1.0618358640673392e-05,61.134453603491465,23.269892576513573,1.2158780460520116,0.0697544417416474,4.239,3.838,1.2751411118191082e-06,1.1732098928688198e-05,1404.885296156582,25.272771990627074,1.245495284261743,0.0803089063676188
4.158,3.968,4.158,3.968,1.1727133645128734e-06,1.0756117097619483e-05,72.15639290731782,25.35167743996422,1.234541290975723,0.0669688289158662,4.158,3.968,1.33559917553506e-06,1.21001203725283e-05,1358.9087280644806,25.665917807613297,1.2489916598368846,0.0846391839069186
4.077,4.099,4.077,4.099,1.0290937713969872e-06,9.79556489691593e-06,52.68216774175648,24.428444340704903,1.228880417160423,0.0652438218391148,4.077,4.099,1.2281481499530838e-06,1.1224761085102116e-05,1231.5094419028374,25.44157537951265,1.2380186054007305,0.0901517109458846
3.995,4.229,3.995,4.229,9.921957365620275e-07,9.321497996057057e-06,31.74302978300144,24.750386976091388,1.22939765201475,0.0599745178621975,3.995,4.229,1.0993008068701931e-06,1.0358769388521848e-05,1100.6725333812103,24.676225458181744,1.2392880068105168,0.0787230695277193
3.913,4.36,3.913,4.36,9.525057919582424e-07,8.448409930443917e-06,24.28018322429112,26.21579271066997,1.235768406707795,0.0636731769638314,3.913,4.36,1.0728390305817798e-06,1.0386925210163276e-05,1059.6594882400304,24.01695299441636,1.228478170624682,0.0759927441749697
4.752,3.62,4.752,3.62,1.089381241327779e-06,9.827209496004545e-06,52.21411022446093,25.77626724423166,1.240022125664754,0.0601603321945284,4.752,3.62,1.330319798847538e-06,1.249876330379566e-05,1471.7365512273543,24.74909704243769,1.239709646983158,0.0776764887732547
4.672,3.751,4.672,3.751,9.831991457562352e-07,9.384832489979166e-06,45.11051770651427,24.360450463108435,1.228005277064502,0.0639867964210891,4.672,3.751,1.480137180424309e-06,1.2422918370756687e-05,1409.0522367537685,27.70439585983965,1.270273859698445,0.069176995456037
4.591,3.882,4.591,3.882,8.525339151742763e-07,8.592439778020786e-06,31.515594522917244,23.07095199595172,1.214200424469533,0.0701561371117252,4.591,3.882,1.2138587070773408e-06,1.1636600612043685e-05,1281.478167231016,24.255618685856025,1.2371663323122586,0.0821192117373837
4.509,4.013,4.509,4.013,8.512687718717828e-07,8.59428141561883e-06,24.14433779914914,23.03177870929722,1.2197475292067286,0.0627981335472454,4.509,4.013,1.1722491047983309e-06,1.0945888396790214e-05,1159.6676146227785,24.90228742716781,1.2402598919866747,0.083203068185051
4.428,4.144,4.428,4.144,9.366698217078588e-07,8.59009945057445e-06,15.558850932188015,25.3547121140172,1.243188307161326,0.0594263016676903,4.428,4.144,1.2319098976219742e-06,1.0653225218492931e-05,1098.9048741936813,26.88859957094857,1.2608714775932637,0.0761136534073245
4.346,4.275,4.346,4.275,7.952395916085363e-07,8.301842681413078e-06,29.83474713632825,22.27377569661621,1.206471870929534,0.0642261350970654,4.346,4.275,1.176804148713128e-06,1.052100749980437e-05,1038.5357583612977,26.00861393623884,1.261258065210862,0.080210015720514
4.265,4.406,4.265,4.406,9.768135409536986e-07,8.36139087145381e-06,36.75856741601392,27.16461116785138,1.2594475138451933,0.0570306444148079,4.265,4.406,1.1287871066831752e-06,9.864341704803544e-06,928.9814399193071,26.608125466838963,1.2619330626800438,0.08176324705919
4.183,4.536,4.183,4.536,8.07799818272665e-07,7.676710546210661e-06,35.94107806006969,24.46802598579093,1.2288146691855268,0.0582377686389616,4.183,4.536,1.0398883450809058e-06,9.370555509815168e-06,846.1735154343452,25.80427850586809,1.2469625058641356,0.0802417613934775
4.101,4.667,4.101,4.667,7.156124861488289e-07,7.005299396213718e-06,22.997885334886988,23.753168856336156,1.2167482166991788,0.0630425533161753,4.101,4.667,9.80264899615727e-07,9.072300591691024e-06,779.4107868905926,25.124438724012748,1.2527844505132186,0.081851956882017
5.008,3.776,5.008,3.776,1.053335882930833e-06,9.417965377532672e-06,50.62349698415962,26.00639395568181,1.2547654699171569,0.0618663457845937,5.008,3.776,1.359497769693397e-06,1.1638988681900104e-05,1212.8946109230951,27.16023986935128,1.2737416518118438,0.0731825208834576
4.927,3.908,4.927,3.908,9.587306145262594e-07,9.216426841237195e-06,45.90875342712482,24.188245237970268,1.2324646611053915,0.0645794204415508,4.927,3.908,1.17434991833135e-06,1.0798530032856522e-05,1116.7013344735713,25.2873447237434,1.2449783772170115,0.0827837557974721
4.846,4.039,4.846,4.039,9.77247892771067e-07,8.985936325938329e-06,48.89620438843296,25.28784106864755,1.24525201558957,0.0696828670254257,4.846,4.039,1.2106617193936438e-06,1.0723043207344051e-05,1052.6213820652888,26.25276808570108,1.256192153594762,0.0817133131012253
4.764,4.17,4.764,4.17,9.60676041325774e-07,8.6730951092858e-06,44.15007740300294,25.755690549786895,1.2448933747886155,0.0615984383536814,4.764,4.17,1.2919463869365874e-06,1.0127343300157448e-05,970.474920073998,29.66328928904799,1.2970495474256378,0.0718664912499914
4.683,4.302,4.683,4.302,7.947452320715964e-07,7.851686699949326e-06,31.994274386914924,23.536144230057506,1.223804845303964,0.0670793450850212,4.683,4.302,1.1087477112894752e-06,1.0010195023284196e-05,929.0899572509284,25.75494016488061,1.2619154052856794,0.0816088274673665
4.601,4.433,4.601,4.433,8.16435467287223e-07,8.252750887847001e-06,34.84887166883234,23.003476441773834,1.2271075925396977,0.0676273045559009,4.601,4.433,1.0009116338345023e-06,9.443751170159477e-06,857.5864081883043,24.64458726835495,1.241194611205283,0.0789811277330485
4.519,4.564,4.519,4.564,7.940360949794814e-07,7.69742567493623e-06,29.73488233170573,23.986400915098077,1.2314976016985637,0.0585495060402829,4.519,4.564,1.036410331528903e-06,9.017196522401514e-06,782.1727108307873,26.725789677175744,1.254167514780589,0.0962713166363439
4.437,4.695,4.437,4.695,7.696717384118346e-07,7.246225304695165e-06,26.620785240994014,24.698128978445244,1.2463438474031667,0.0629667520506167,4.437,4.695,8.46874544812176e-07,8.161843192635228e-06,663.6033426412811,24.12688087742083,1.2322244685512618,0.0870351768982176
4.355,4.826,4.355,4.826,7.496561106216226e-07,7.021816138379938e-06,25.15075137064946,24.824641154386143,1.2396350177780275,0.0624615077054255,4.355,4.826,9.04781162769621e-07,8.100854222598037e-06,641.6469289728567,25.97066562876336,1.2611300581818603,0.0836801915178319
5.205,4.07,5.205,4.07,8.243633728857092e-07,7.739364023410556e-06,35.745191581714465,24.76759062449199,1.2389272205373911,0.0595667027235225,5.205,4.07,1.1117222144464122e-06,9.844205359919964e-06,898.8441765265535,26.259470608832288,1.2541507784311543,0.0858868648024924
5.124,4.202,5.124,4.202,8.076224785664078e-07,7.855641820626165e-06,35.427937826308515,23.90545819640825,1.2298996181674795,0.0710020214735632,5.124,4.202,1.2309916703241735e-06,9.810610126498151e-06,864.6146016528045,29.176248184830047,1.2879505169943222,0.0798232454041477
5.042,4.333,5.042,4.333,8.38183455108009e-07,7.727790387262759e-06,30.092207438112258,25.220523567102948,1.2477131901306937,0.0755263729986357,5.042,4.333,1.1294193716852575e-06,9.172840451993502e-06,808.1557384340606,28.63002586367153,1.2812776315221763,0.0786139304620043
4.961,4.465,4.961,4.465,7.384280964090794e-07,7.281709140408466e-06,34.940859439077826,23.58007775324812,1.2302238727589834,0.0681903474380674,4.961,4.465,9.855788631663471e-07,8.843646006878298e-06,734.7628356375536,25.913756777936044,1.25963467023495,0.0875302923897575
4.879,4.597,4.879,4.597,8.647391027466901e-07,7.5325259749799424e-06,35.146366849792464,26.6940707663769,1.259961577905109,0.0631019507977267,4.879,4.597,9.204587574357046e-07,8.288093311388844e-06,679.5410116338132,25.823794063455423,1.2607216583312235,0.080041690189033
4.797,4.728,4.797,4.728,7.647332085408709e-07,6.742283852561405e-06,26.64511570334544,26.37383378927406,1.2595161429782922,0.0624969817817811,4.797,4.728,8.54797654930612e-07,7.788564192978854e-06,612.8366045674486,25.51974120655402,1.2529350894978135,0.0791041532783332
4.715,4.859,4.715,4.859,8.610434426851695e-07,7.169500219451612e-06,28.975549305886453,27.92585822822359,1.2577803776437526,0.0600950498265008,4.715,4.859,1.0024756353248462e-06,8.311365043267431e-06,622.0445316607507,28.04605725633167,1.2827178538831068,0.0762861049606016
3.36,2.917,3.36,2.917,1.430271609235584e-06,1.492345400222266e-05,80.09729378099708,22.285352824141896,1.184290225757477,0.0661978048563648,3.36,2.917,1.9237565329556865e-06,1.961977940283283e-05,3690.2318829343385,22.79955314501473,1.1882900443204416,0.0902252954322887
3.279,3.048,3.279,3.048,1.334446096611212e-06,1.5019268135051446e-05,93.50517126880275,20.65963348199637,1.158001730902012,0.0748230535170628,3.279,3.048,1.931931854595632e-06,1.8760778361482188e-05,3470.655752385205,23.94480464707344,1.2071569347148448,0.0927949638318707
3.198,3.178,3.198,3.178,1.3376083829870884e-06,1.4671571305865884e-05,99.42415792333084,21.19935759908053,1.1665921351470356,0.0598758687570339,3.198,3.178,1.809271997505768e-06,1.803283127806381e-05,3142.197923579403,23.329761007785883,1.1995999774898227,0.0847508220797022
3.117,3.309,3.117,3.309,1.2058214850587418e-06,1.3337903608266284e-05,71.34490289951991,21.02160110326377,1.172277501360797,0.0602510359804601,3.117,3.309,1.825594118444519e-06,1.7818454298311072e-05,2979.835625138035,23.823444174502445,1.2092897345065476,0.080688106341031
3.036,3.439,3.036,3.439,1.178946671217053e-06,1.3230022500181669e-05,93.00645665078234,20.720676258929927,1.173626232779183,0.0674984612827672,3.036,3.439,1.6717507097351194e-06,1.6538498405940932e-05,2777.38913447595,23.50421700280592,1.20515317245216,0.0824006221633032
2.954,3.57,2.954,3.57,1.230711567722958e-06,1.273128991628977e-05,78.02110358190234,22.477821714487284,1.1879469386721089,0.0685819068692114,2.954,3.57,1.5752679252758354e-06,1.550527659042818e-05,2413.6677412807594,23.623555372478627,1.2048238865839764,0.0813092004543924
2.872,3.7,2.872,3.7,1.2942205952396975e-06,1.3018421082737992e-05,71.54447130960806,23.116407378500725,1.190709617841296,0.0715865460628456,2.872,3.7,1.5669664772895928e-06,1.511450590884941e-05,2212.165909586367,24.10660758723795,1.2197264364850626,0.0763861557209074
3.711,2.961,3.711,2.961,1.469009642804412e-06,1.4519262404224906e-05,117.46659747009272,23.52612715061885,1.211489739634021,0.0630716223374674,3.711,2.961,2.0094958048183977e-06,1.881733169226653e-05,3336.5821215047054,24.83129738596425,1.2245337296055498,0.0778258982822635
3.63,3.092,3.63,3.092,1.2595003513574065e-06,1.395269928577108e-05,113.16813134292484,20.98990177853205,1.174969913070522,0.065450452691839,3.63,3.092,1.983485973542907e-06,1.7660569418576283e-05,3099.9935681543475,26.11528556302364,1.227946117385288,0.0768289596515302
3.549,3.223,3.549,3.223,1.369903782699176e-06,1.4000887107467586e-05,97.966466763728,22.751228835413936,1.1979819616546106,0.0621573293039004,3.549,3.223,1.6927221789036595e-06,1.6960284364805144e-05,2852.512942970518,23.20720841906269,1.205341755261845,0.0812603429259074
3.468,3.354,3.468,3.354,1.2355756901729855e-06,1.279026687467573e-05,82.61313033817844,22.46260376193652,1.1837957620718091,0.0667539722107275,3.468,3.354,1.8882137291594263e-06,1.7138592706967827e-05,2655.1125118784475,25.618066023605035,1.231182285808179,0.0767484212683254
3.387,3.485,3.387,3.485,1.229389656854748e-06,1.257101976973988e-05,77.09467638539004,22.739944121775377,1.1943373086078122,0.0641434320307079,3.387,3.485,1.5436552846448133e-06,1.4700240033474649e-05,2261.9695450424,24.417221641558264,1.2197333958814336,0.0816463702585711
3.305,3.616,3.305,3.616,1.1527650366499091e-06,1.2349711124307558e-05,81.86440426415128,21.70472783638462,1.1804974097300964,0.0672916133322463,3.305,3.616,1.6310126054075264e-06,1.5268832261985413e-05,2196.950057387978,24.83829844149114,1.22995780735283,0.0790410286743073
3.223,3.746,3.223,3.746,1.0804734176917287e-06,1.1477687318919268e-05,56.289627459605285,21.88920783863184,1.1814215243387836,0.0788972920769439,3.223,3.746,1.4431165588361125e-06,1.4205421628823117e-05,2030.659911976369,23.62205242791766,1.2158416883144925,0.0886967031066901
3.141,3.877,3.141,3.877,1.1624688285552353e-06,1.1815097544567792e-05,71.33097144366332,22.877804911272648,1.2011356537527869,0.065522785889911,3.141,3.877,1.3167550134342276e-06,1.3244900901161831e-05,1789.3397214578888,23.116741410790485,1.2075007376622262,0.0828004926818559
3.059,4.007,3.059,4.007,1.0374200271341134e-06,1.0346275437482064e-05,40.51637047900158,23.315296315002605,1.188189963862519,0.0691928879843255,3.059,4.007,1.39733196563785e-06,1.377391553898123e-05,1776.0489539962964,23.589162718360026,1.218886792716302,0.083368118268225
3.966,3.117,3.966,3.117,1.3915298653571116e-06,1.350775533503852e-05,92.10675087418036,23.95409091792833,1.2174373082765204,0.0540039200113709,3.966,3.117,1.7497163726900348e-06,1.620328877690474e-05,2626.896816861829,25.10931304170737,1.218872467881247,0.0817878273025618
3.885,3.249,3.885,3.249,1.2377947799855218e-06,1.2949914928697848e-05,81.59615847047988,22.2255275871568,1.1986790055744234,0.0650610407778629,3.885,3.249,1.683585917353968e-06,1.612724470875713e-05,2522.047429525133,24.274229637862657,1.2257397834791393,0.0786759488984339
3.804,3.38,3.804,3.38,1.1823825436805035e-06,1.1868608756703558e-05,56.89378772313946,23.164799369728524,1.2051526639696104,0.0598678752875082,3.804,3.38,1.7228308029411334e-06,1.6039063403986024e-05,2459.1558510724467,24.97663753866512,1.234933503657819,0.0744870387210729
3.723,3.512,3.723,3.512,1.2409890075225288e-06,1.2329138793251669e-05,72.9789267735738,23.40483267192113,1.2119564953906528,0.0667857227960758,3.723,3.512,1.4998838049818308e-06,1.4715491260912996e-05,2173.764021447248,23.70026479662648,1.2129877661548012,0.0817547712054319
3.641,3.643,3.641,3.643,1.0383148619600834e-06,1.1172721772591844e-05,57.51686748571622,21.60928682341824,1.1846770057953355,0.0623731021871584,3.641,3.643,1.4754434961635749e-06,1.4260796764650382e-05,1943.7444925526052,24.057424929456293,1.2188173987802633,0.0826186008370419
3.559,3.774,3.559,3.774,1.1278212753553244e-06,1.1514823902024694e-05,60.58249692596777,22.774734869754557,1.1993901754835965,0.0619652327941583,3.559,3.774,1.569731674049858e-06,1.442057039778188e-05,1888.6770905987585,25.311234656897096,1.239560885851559,0.0827284108873885
3.477,3.905,3.477,3.905,1.046795035548895e-06,1.0704960269940148e-05,67.73330557539083,22.73772146383693,1.1836850720203491,0.0641765466260161,3.477,3.905,1.3392978212245887e-06,1.3141244971086444e-05,1624.3680342452956,23.697961996223093,1.2208388063617863,0.0775506690613975
3.395,4.036,3.395,4.036,1.042278583194656e-06,1.0529752265746917e-05,62.24246158983901,23.0163264072769,1.194652056138614,0.0678341411146852,3.395,4.036,1.1719629459521052e-06,1.1890284694239996e-05,1403.9795369805631,22.918805295087218,1.2068415066317582,0.0833768280935163
3.313,4.166,3.313,4.166,1.0636685924027894e-06,1.057537411907826e-05,55.97900117413674,23.387346130398928,1.2114688355640957,0.0543211002421086,3.313,4.166,1.2850216126485691e-06,1.172794495590383e-05,1311.9924250935817,25.477620286349296,1.2417621796362837,0.078105109212934
4.163,3.411,4.163,3.411,1.121034701696598e-06,1.1316378850749755e-05,54.507898659162514,23.03466632876317,1.1994829766615245,0.0668077210696639,4.163,3.411,1.535154436735853e-06,1.434392013194422e-05,2019.2196293122813,24.88596931499657,1.230179895865701,0.0967299324141609
4.082,3.543,4.082,3.543,1.0093622537883416e-06,1.0804494737969202e-05,58.29014502179917,21.722657013846597,1.186603911407686,0.0708436253193798,4.082,3.543,1.6054981576775104e-06,1.3550599730590451e-05,1842.5190693161185,27.5500024760779,1.244511536518652,0.0832491088958541
4.0,3.675,4.0,3.675,1.049937761222786e-06,1.0838736306045029e-05,65.85098726734033,22.52450483726088,1.195187944171639,0.069710708925341,4.0,3.675,1.4436088410865276e-06,1.3476068281548844e-05,1791.4650934445117,24.90902209583429,1.238349990093239,0.0807162105587942
3.918,3.806,3.918,3.806,1.022272747092258e-06,1.079100946982181e-05,61.50367238458367,22.02799944916499,1.1934212751710327,0.0626737089751458,3.918,3.806,1.3509406670832677e-06,1.3183902363406638e-05,1614.5789368279643,23.826631319913822,1.2149423788287002,0.0862662284576891
3.836,3.938,3.836,3.938,1.0271895543547843e-06,1.0114955528166324e-05,53.03937923005424,23.61331519739639,1.206872521581603,0.056993362741657,3.836,3.938,1.2724870270148497e-06,1.2191455344941796e-05,1484.5504564247865,24.26990960213197,1.2280978486248737,0.0797878501023353
3.754,4.069,3.754,4.069,1.046907952075361e-06,1.0134623783409188e-05,56.28575300865741,24.01990108948638,1.216814838036898,0.0767845031747631,3.754,4.069,1.3486786368393314e-06,1.2081452378013555e-05,1411.8933235675509,25.957309745119364,1.243330531178807,0.0782882289933093
3.672,4.2,3.672,4.2,8.746508912805455e-07,8.739415031683258e-06,27.39022144392727,23.27141153074637,1.2088934179738853,0.0677027919571883,3.672,4.2,1.221809737255224e-06,1.114109454220731e-05,1225.7482338870211,25.500345806939343,1.2416678737622784,0.0822053639097768
7.647,4.17,7.647,4.17,5.92649989491812e-07,4.754165592307231e-06,11.378700406666368,28.986402873886004,1.317242023061095,0.0592567467971778,7.647,4.17,8.480538419608202e-07,6.336336168081579e-06,352.7463374330563,31.121144731912228,1.339714363654618,0.0732155596268489
7.568,4.302,7.568,4.302,4.521175746730292e-07,3.910598078652737e-06,4.510945758104756,26.883050893910003,1.287684184186575,0.0727467872329198,7.568,4.302,8.478094621991194e-07,6.3286321535350325e-06,342.9880808053641,31.150050386770644,1.3338866163754233,0.0826268304164803
7.489,4.434,7.489,4.434,5.382537159933947e-07,4.494540504622217e-06,13.35539395009177,27.84659418158599,1.3026049847567176,0.0599197730868971,7.489,4.434,9.124514783805846e-07,6.346146810553083e-06,343.1441799338484,33.43258919874567,1.359274756956094,0.0816340166715694
7.409,4.566,7.409,4.566,6.573729178424995e-07,5.366670176217683e-06,20.505783593081382,28.48244388999293,1.3087354131063476,0.0586758606586327,7.409,4.566,7.96872980678512e-07,5.891394511009392e-06,314.7599176356512,31.45149858985195,1.3388984477806107,0.0791699729954795
7.329,4.697,7.329,4.697,7.676496547984595e-07,5.3599589547418775e-06,20.79479777856877,33.302124688882884,1.3454736011884962,0.0539116255295366,7.329,4.697,8.10152840778239e-07,5.905361785438889e-06,309.11062958641656,31.900008400446247,1.331026623751892,0.0888279986079111
7.249,4.829,7.249,4.829,6.300061632871121e-07,4.845096023194313e-06,14.80315467804276,30.235193830920227,1.316730111362885,0.0684989012364261,7.249,4.829,8.236902165590389e-07,5.933114453771201e-06,308.2238207468159,32.28133813916861,1.3450745938471846,0.0823287469461151
7.169,4.96,7.169,4.96,5.733695333632959e-07,4.6138103426002425e-06,15.92804349748701,28.896498567772863,1.3002470025544222,0.0633328074602002,7.169,4.96,8.206903973633811e-07,5.9873231703698e-06,304.1871200322942,31.872563814659674,1.3533624731174818,0.0712192587441572
7.999,4.209,7.999,4.209,5.250244392439452e-07,4.339329898325013e-06,9.748943497519694,28.133722447899363,1.3059008132657328,0.0721463074517865,7.999,4.209,8.856699356212659e-07,6.077453652085344e-06,313.1745137369521,33.88602248780057,1.3697388753703788,0.0838672894638882
7.92,4.342,7.92,4.342,5.344741943166516e-07,4.48193102711068e-06,14.118082735398644,27.72885393145059,1.302705212877595,0.0633057343148803,7.92,4.342,6.976655597226086e-07,5.531071114828038e-06,281.75541339899587,29.329751930254467,1.319998028876881,0.089571078981976
7.841,4.474,7.841,4.474,5.876792555219283e-07,4.6412159665544985e-06,14.376805994035749,29.4427879262164,1.3209424882361518,0.0719677899082188,7.841,4.474,7.837309340655787e-07,5.723231883682605e-06,287.8380375530133,31.84168151551032,1.3409544091672885,0.0767811327705868
7.761,4.606,7.761,4.606,5.718219298297296e-07,4.57203046124344e-06,14.13398417569525,29.08185061252454,1.3199831741122117,0.0578790097218148,7.761,4.606,7.113661063716834e-07,5.399443414457651e-06,264.94880118969337,30.63476282903892,1.3306844082941292,0.0895430627276569
7.681,4.738,7.681,4.738,6.152273089388674e-07,4.733733279654233e-06,16.714395173678664,30.220536379312072,1.3332249421590758,0.0617118824031465,7.681,4.738,6.61434216629854e-07,5.074087174427695e-06,241.3179094118765,30.310917391425928,1.3241361541283487,0.0842908485888326
7.601,4.87,7.601,4.87,5.480766919415854e-07,4.415460177157049e-06,16.04063026405862,28.862617142222422,1.313289148570964,0.0727238148068429,7.601,4.87,7.407602527024665e-07,5.584509408169625e-06,260.3669606353519,30.84345295662656,1.339843244984679,0.0687179663899217
8.257,4.363,8.257,4.363,5.797626843789414e-07,4.3545599408131946e-06,9.13656134820928,30.95824505954579,1.3432094114922817,0.0562671064896747,8.257,4.363,8.333895589148132e-07,5.815822638228535e-06,273.438560869626,33.320173110995974,1.3668505251128698,0.0804495059395425
8.178,4.495,8.178,4.495,6.345892577956043e-07,4.37355099361008e-06,11.968752351873128,33.73874075348219,1.358742246926513,0.0619139020823228,8.178,4.495,6.497552127372057e-07,5.084931321330511e-06,227.49792651914808,29.712214956401574,1.3251580720047729,0.0836815071998628
8.098,4.628,8.098,4.628,4.33928451280293e-07,3.817945096817378e-06,10.558106721226167,26.427665127375437,1.2844956648070331,0.0682961192503356,8.098,4.628,6.842227047321667e-07,5.061714574186354e-06,235.8472532833056,31.431866913712945,1.3266463423917294,0.0846865099327871
8.018,4.76,8.018,4.76,5.459234908103361e-07,4.202261454761155e-06,13.87095015461618,30.207797414047704,1.3279325601610406,0.0691174659145452,8.018,4.76,6.409227419777763e-07,4.8819212726307125e-06,223.31164633221672,30.52707952208508,1.3275707111416242,0.0830626893133099
7.938,4.892,7.938,4.892,5.111769507679227e-07,4.05241201517137e-06,13.765495269356874,29.33107742183628,1.3153097052624108,0.0613542291853015,7.938,4.892,6.42545940541263e-07,4.798610321112351e-06,211.55812886422817,31.13572967206381,1.3304377543527146,0.0814466374100721
8.458,4.654,8.458,4.654,4.763645248796604e-07,3.704525555089437e-06,7.529279120080358,29.900411440021877,1.32791895799494,0.0641866584092097,8.458,4.654,6.060013119083422e-07,4.701921484742769e-06,199.67489783659087,29.968743811378857,1.3347951710949868,0.0754583530219322
8.378,4.787,8.378,4.787,5.030641449827975e-07,3.692480868995095e-06,8.533233227738664,31.679291384389423,1.3354694470652726,0.0626430749519343,8.378,4.787,5.883896931603445e-07,4.5416437920984645e-06,190.07495305714136,30.124672577166628,1.3305995910133417,0.0896866471159375
8.298,4.92,8.298,4.92,5.023837367648555e-07,3.787942677585542e-06,7.214816295782514,30.8391586539919,1.3440875388451448,0.077370119625222,8.298,4.92,6.604528547712677e-07,4.981108326133012e-06,207.52012298244037,30.830898586198806,1.339940712712316,0.0824422168155909
6.596,3.527,6.596,3.527,8.160352004417946e-07,6.753162791889589e-06,26.092934711139115,28.097780888567616,1.289831691237918,0.0658312482227982,6.596,3.527,1.0873309792079527e-06,8.796024517215933e-06,706.082293033884,28.743898994073263,1.304366415804885,0.0860356825615368
6.516,3.659,6.516,3.659,8.454135605387604e-07,6.7029153797867376e-06,19.95331621751009,29.32755247518866,1.286164163461581,0.0750696992475613,6.516,3.659,1.1572518988472402e-06,9.043025213803586e-06,750.5910552737633,29.756682277212363,1.3191295299890409,0.0770847349475137
