l,b,n_source,n_lens,sa_source,sa_lens,avg_tau,avg_murel,avg_theta,eventrate_area,eventrate_source,avg_t,avg_logt,stdev_t,stdev_logt,avg_ds,avg_dl,stdev_ds,stdev_dl,stdev_t,frac_bulge_lens,frac_disk_lens,frac_bulge_source,frac_disk_source,n_compact_obj,frac_compact_obj,frac_lowmass,field_id,f_src,f_lens,frac_nsd_lens,frac_nsd_source
1.952,-6.214,4309,4197,2.620623662425054e-08,1.727790005030211e-08,6.31724058188824e-07,5.909272698743005,0.3689324208548293,265.9219619876079,5.309182267299584e-06,27.667513403386483,1.2922067211561543,28.156473558012255,0.359787205175222,8.90279557332067,6.483767543575636,1.690512228643954,1.7496005897120304,28.156473558012255,0.8055162386652923,0.19233349866640803,0.9228579816054338,0.07382285356213175,394,0.155989077413101,0.08926062776396086,BLG525.03,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l1.952_b-6.214.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l1.952_b-6.214.h5,0.0,0.0
1.879,-6.078,4173,4348,2.4326747144166545e-08,1.64645715394716e-08,7.022565802117764e-07,5.871802279419148,0.3887452922751255,298.9413659155561,5.7209339760403325e-06,28.542974475292066,1.3001307557800759,29.58045797547027,0.3667678898201016,8.899710426751005,6.459947661768163,1.7145471936292505,1.8827949798954928,29.58045797547027,0.801105704221896,0.19667732425563184,0.9208949202423461,0.0739017004578193,442,0.15459884534042326,0.0798270319937837,BLG525.04,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l1.879_b-6.078.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l1.879_b-6.078.h5,0.0,0.0
1.807,-5.943,4128,4247,2.3318463484672543e-08,1.5148624285993016e-08,7.049740911843478e-07,5.926084131408267,0.3501495437154787,332.80406536210336,6.171548256654316e-06,26.561302915459905,1.2691656789607266,28.433136448412565,0.36200174151921927,8.830641220891074,6.6320414664455525,1.5005837885609976,1.6143016854697367,28.433136448412565,0.842224961690806,0.15450802944752726,0.9351793069087807,0.05888290982604573,420,0.16364699825164672,0.08399575343656707,BLG525.05,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l1.807_b-5.943.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l1.807_b-5.943.h5,0.0,0.0
1.734,-5.807,4343,4270,2.259652019977804e-08,1.4265233768611562e-08,7.519805793724289e-07,5.87151483657482,0.37037241732250337,372.0915070523582,6.355456595243825e-06,27.512510112784895,1.2861240594858405,27.168072479353988,0.3689568931946255,8.846470520752648,6.570197804197094,1.6385445565713788,1.6968230536377529,27.168072479353988,0.8265366143089881,0.1715640273355311,0.9336862095747521,0.061183078341818575,392,0.1390582275060705,0.08430295735589842,BLG525.06,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l1.734_b-5.807.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l1.734_b-5.807.h5,0.0,0.0
1.661,-5.672,4361,4287,2.081146211982793e-08,1.3363566206042904e-08,8.123671982582339e-07,5.760931764444566,0.37078999832973475,426.9347336061846,6.688415730331238e-06,28.242261318029744,1.2871767965886447,29.188827103772994,0.3790234722161891,8.900679003988051,6.677078260311979,1.62098494109572,1.691773836035384,29.188827103772994,0.8442424775328227,0.15438500320457288,0.9294877760564823,0.06604532085155718,384,0.15418946497394465,0.0829389758775698,BLG525.07,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l1.661_b-5.672.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l1.661_b-5.672.h5,0.0,0.0
2.451,-6.466,4091,4053,2.861880658896127e-08,1.844763094228307e-08,7.097086346376852e-07,5.861818218971462,0.4984021026286194,213.88480640205174,4.911874251154426e-06,33.59720867052935,1.3408643252534416,40.59095227425983,0.38987156398196454,8.718940205912322,6.282675468161541,1.5177214303152153,1.8569309049372493,40.59095227425983,0.7742073264126642,0.22481703399927952,0.9342580103853412,0.06261738980939636,432,0.1882072043164893,0.07981090525576823,BLG525.08,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.451_b-6.466.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.451_b-6.466.h5,0.0,0.0
2.379,-6.33,4281,4273,2.798215618160705e-08,1.8203937006453705e-08,6.167103884678214e-07,5.849315604597519,0.3721129736448165,238.57587672208103,5.11926653484942e-06,28.011984027499548,1.2993681715141792,27.251376748690834,0.36176449264613514,8.86693438708508,6.506939529003779,1.6935583567279988,1.6958584446557683,27.251376748690834,0.8283461753135657,0.16567361009911039,0.9075156181425275,0.09014332692888012,404,0.15678352078173619,0.07723188242413903,BLG525.09,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.379_b-6.330.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.379_b-6.330.h5,0.0,0.0
2.306,-6.193,4127,4272,2.6145313140293194e-08,1.7043344637066344e-08,6.557229680976064e-07,5.739612208569849,0.3755895182184609,252.45782945930384,5.2504132547836314e-06,29.040043058196368,1.2953143920840904,31.649764548864287,0.3776299867364518,8.868401952172025,6.556966800050225,1.655535232176702,1.7447430101068453,31.649764548864287,0.8302254833247916,0.16756009114646586,0.9185824273482476,0.07852047466708745,411,0.15309623299637043,0.08832503304410039,BLG525.10,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.306_b-6.193.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.306_b-6.193.h5,0.0,0.0
2.234,-6.057,4419,4196,2.5341123152056285e-08,1.5955860448427794e-08,6.825195693936403e-07,5.74971500906199,0.3610055967295361,299.50061081777375,5.638256577037926e-06,28.14755137597652,1.2847410673531794,31.8610285518386,0.3709218636248276,8.842535218563125,6.637742940925617,1.6464410098935336,1.5727671142994621,31.8610285518386,0.8542635437769427,0.1433570137106939,0.9260444004928013,0.06973738834675373,394,0.15323776500555472,0.09553741740984766,BLG525.11,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.234_b-6.057.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.234_b-6.057.h5,0.0,0.0
2.161,-5.921,4247,4308,2.2937691709939157e-08,1.5212593944148227e-08,6.923372957816544e-07,5.755089891136014,0.34421393392993066,335.06699558212836,5.940792269209857e-06,27.098403690471066,1.279512197809791,28.130373683463564,0.3627530617280523,8.835774160992932,6.718902148049127,1.511560564865606,1.54290600280687,28.130373683463564,0.8554278907532378,0.14278097106284005,0.9322662670778711,0.06454462132750205,432,0.16243786878932143,0.0795558925679734,BLG525.12,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.161_b-5.921.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.161_b-5.921.h5,0.0,0.0
2.089,-5.785,4244,4261,2.1603467411273375e-08,1.4125109755509677e-08,7.799498739009588e-07,6.150702322950225,0.39856849781122144,393.41145235873483,6.574161216136069e-06,27.58650548661707,1.2878516392685908,27.641850314731364,0.3674532166286309,8.840715269169895,6.503191940706426,1.616885616239509,1.8554967786368997,27.641850314731364,0.8203696713356536,0.17874045134525154,0.9290790349708791,0.06847337388049142,402,0.15119543786167702,0.08224711491077202,BLG525.13,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.089_b-5.785.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.089_b-5.785.h5,0.0,0.0
2.016,-5.65,4302,4340,2.03606283385436e-08,1.3259996283315423e-08,8.754265260232686e-07,6.109627210481963,0.3933644673821569,477.09185474774483,7.4125568506134974e-06,27.46135815206889,1.2928932293869544,26.09757216097957,0.36126495757457194,8.871662439249477,6.475791096625426,1.6848289771191476,1.8474674482426672,26.09757216097957,0.8025284784554669,0.19561904966449503,0.925814883459085,0.06865007277108201,426,0.1475703648434112,0.07927429497369733,BLG525.14,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.016_b-5.650.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.016_b-5.650.h5,0.0,0.0
1.942,-5.514,4245,4344,1.893197263974394e-08,1.2221250881842748e-08,8.619913919828821e-07,5.900456713421989,0.3543533094208665,515.8804323822342,7.552878415207505e-06,26.53754740113467,1.2700689897240034,26.512773250464363,0.3686754294820598,8.85663135751054,6.6718138482088305,1.640260066371615,1.6440711865145772,26.512773250464363,0.8256790651509839,0.17306851072445456,0.9279315671384936,0.07030238926846057,437,0.17556806547049603,0.07943648207808147,BLG525.15,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l1.942_b-5.514.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l1.942_b-5.514.h5,0.0,0.0
1.869,-5.378,4251,4090,1.7838396102709655e-08,1.1252567486921015e-08,7.544385716881443e-07,5.826223529973659,0.31044701971726657,527.6459640429025,7.268630358586773e-06,24.134685734569796,1.2394203555154069,22.94860150864993,0.3575656843005754,8.964423990796387,6.874832094449195,1.7878394192635367,1.448905699771946,22.94860150864993,0.8648508216354979,0.1342128787558613,0.9323727498685968,0.06496557798689691,382,0.14154888737567112,0.09182820790158584,BLG525.16,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l1.869_b-5.378.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l1.869_b-5.378.h5,0.0,0.0
2.717,-6.327,3979,4055,2.6352452985748157e-08,1.766476417343123e-08,6.65593722929426e-07,7.7658125074334565,0.535975088931463,249.6949000849151,5.4287775336381006e-06,28.508706973355146,1.3198838788854579,25.319729585248183,0.3521410197744276,8.782012667267484,5.996390322271231,1.7560657193137441,2.2625777182302795,25.319729585248183,0.7478798137348825,0.24971587342962,0.917369639461209,0.07915583155013722,382,0.1502256171935183,0.07635119584780559,BLG525.17,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.717_b-6.327.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.717_b-6.327.h5,0.0,0.0
2.645,-6.19,4219,4282,2.6492576998850045e-08,1.742411641179973e-08,6.017432101143054e-07,5.689001173531564,0.3384208730998085,252.4871294826077,5.2047417992657956e-06,26.883286259108473,1.2803382871046407,27.011788508885182,0.36072669848193567,8.847038078009827,6.702727267221511,1.6201223601169676,1.4679270765937527,27.011788508885182,0.8653048306272126,0.13241674480390514,0.9209278206397067,0.07649534702295858,396,0.15726048400778936,0.08431182265812937,BLG525.18,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.645_b-6.190.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.645_b-6.190.h5,0.0,0.0
2.572,-6.054,4234,4203,2.511570626141412e-08,1.6278754913401708e-08,7.54236840682684e-07,5.749082829222224,0.4058041716572773,293.9074957106705,5.723352154309112e-06,30.642741721936922,1.324939175072771,30.81601587932511,0.3787567192314629,8.748718997899786,6.306570013923595,1.5650329449494313,1.8819612210022159,30.81601587932511,0.7826143788198505,0.2164279899420119,0.920222632678262,0.07589583792463725,416,0.16270002816663567,0.08208785337613311,BLG525.19,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.572_b-6.054.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.572_b-6.054.h5,0.0,0.0
2.5,-5.917,4338,4305,2.3729697001384595e-08,1.5489795796154132e-08,7.734066726349345e-07,5.767776133790663,0.38130875463638314,344.0806658627212,6.178857508230976e-06,29.105166110686262,1.3048913595617073,29.698829202263934,0.37280334290472633,8.783988259209247,6.51598170964891,1.5726528137429248,1.7107691489878205,29.698829202263934,0.8304833109128668,0.1689121973940189,0.9298466810928201,0.06416182928835168,461,0.1745006033822723,0.07927547243439943,BLG525.20,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.500_b-5.917.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.500_b-5.917.h5,0.0,0.0
2.427,-5.781,4132,4252,2.1880669263279273e-08,1.439317308492198e-08,8.713226594148242e-07,6.006783206883314,0.4352390552076179,379.4178648278055,6.5957369870719426e-06,30.71751129331046,1.3096429758468884,34.14523062696775,0.3882429358771182,8.73072377528101,6.320565433704434,1.4886732508942428,1.9503832126590133,34.14523062696775,0.7888931682085074,0.20982653901301646,0.9298410009865858,0.06573788440581457,411,0.15862663600282706,0.07957330580961297,BLG525.21,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.427_b-5.781.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.427_b-5.781.h5,0.0,0.0
2.354,-5.644,4376,4354,2.1180049197769846e-08,1.3540244309519197e-08,7.826632819394289e-07,5.904043954286246,0.34453755362141647,440.5837897173807,7.000409254810208e-06,25.996918758276582,1.2698721033964653,24.990810683422897,0.359305693647973,8.80207188958032,6.625802998051835,1.5544695385396692,1.62988009605048,24.990810683422897,0.8332471348733814,0.16584343290551576,0.9316288781892047,0.06447711877303303,438,0.1600170659202383,0.07902338469505611,BLG525.22,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.354_b-5.644.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.354_b-5.644.h5,0.0,0.0
2.281,-5.508,4317,4325,1.9361483201643197e-08,1.244057542408918e-08,8.807541148758011e-07,5.881582273409007,0.35077635080175973,527.5259968087696,7.76686410867857e-06,26.368129429156493,1.2724777062219264,25.974770305358597,0.36191588224847554,8.919128549154081,6.653351938446934,1.779103508269729,1.6339733249066781,25.974770305358597,0.8364535521860216,0.16145616858335501,0.919899319964395,0.0755612295968499,399,0.1581930264946323,0.08148786193201013,BLG525.23,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.281_b-5.508.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.281_b-5.508.h5,0.0,0.0
2.207,-5.372,4318,4186,1.7938919851239267e-08,1.1505399945343983e-08,8.236658117418224e-07,5.794478898033358,0.3281566638729821,548.693988578219,7.483230427830319e-06,25.593652501879262,1.2631711765771039,24.57114252501172,0.35954722083633855,8.856296505333065,6.749099507897244,1.5613320664514394,1.563090754369471,24.57114252501172,0.8496729194891219,0.14913191201855883,0.9311869041268213,0.06534354591139055,383,0.1385654602611893,0.08263762845396386,BLG525.24,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.207_b-5.372.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.207_b-5.372.h5,0.0,0.0
2.134,-5.236,4177,4176,1.6616880249364952e-08,1.0993642680102314e-08,9.756308706699414e-07,6.601754544875267,0.4117521381200401,638.3647637413816,8.336796232246197e-06,27.211763929226635,1.2751394266884433,28.655517435555353,0.3717557893649204,8.822670939047528,6.454358633855115,1.6663148387868278,1.9775214590451324,28.655517435555353,0.7971418427266428,0.20237521578378567,0.9301243409571688,0.06682353161155286,413,0.14388164471405174,0.0868342010015275,BLG525.25,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.134_b-5.236.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.134_b-5.236.h5,0.0,0.0
2.934,-6.047,4073,3952,2.3513418633336035e-08,1.5565950151100807e-08,6.33131410694655e-07,5.914243793106955,0.36820366541336286,286.4719374638379,5.429110938579338e-06,27.116616030102563,1.2918940514765054,25.664726629915098,0.35586803955942387,8.720195740816894,6.394751593687621,1.558981507884285,1.8268773440469133,25.664726629915098,0.8165623787314481,0.18322875119274928,0.9251083997439417,0.07106956962361617,379,0.1496117653301324,0.08490464713673151,BLG525.26,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.934_b-6.047.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.934_b-6.047.h5,0.0,0.0
2.861,-5.91,4188,4241,2.3093046594030375e-08,1.5754812951368567e-08,6.519316837169805e-07,6.388106520814737,0.377164170319209,326.80600646425523,5.9157505611402076e-06,25.624923771735595,1.2753572059344984,23.309104852781566,0.34733665987976564,8.741469772431023,6.43776026092065,1.6163672239048643,1.7970904481420886,23.309104852781566,0.8131209502806334,0.18360814802344738,0.9253475184564067,0.06804270036441676,425,0.15512998609942388,0.08495648419172194,BLG525.27,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.861_b-5.910.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.861_b-5.910.h5,0.0,0.0
2.788,-5.773,4218,4373,2.205734736675557e-08,1.4859237737195643e-08,7.678935236858018e-07,5.878038521625498,0.3700951162223753,370.54061572609345,6.361035084098252e-06,28.070074253824714,1.2879271082395534,28.6742556174413,0.3745336580624206,8.77917649327841,6.483736633570409,1.6289573968137598,1.7685193048482355,28.6742556174413,0.8202881134255899,0.1782821039519798,0.9280038682449755,0.06682287281705719,407,0.14688817462798986,0.09268482301126996,BLG525.28,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.788_b-5.773.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.788_b-5.773.h5,0.0,0.0
2.715,-5.636,4232,4178,2.091807821675328e-08,1.3592029270882938e-08,7.401725847316986e-07,5.9311395303284,0.3625167068947634,397.09360485806155,6.443387959736079e-06,26.710933220034818,1.2781942086932345,25.806399939078723,0.36448177865588977,8.79665735427488,6.550179971959222,1.7277661906636066,1.7184501978265354,25.806399939078723,0.8284814518107269,0.17022117513037424,0.9227613931702832,0.07423602808736661,395,0.14517064158928467,0.0833405214097748,BLG525.29,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.715_b-5.636.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.715_b-5.636.h5,0.0,0.0
2.642,-5.499,4286,4364,1.9769670544157386e-08,1.301325617328819e-08,8.903110632721669e-07,5.9782856974794205,0.39202953731894563,483.65788258614384,7.323704288343617e-06,28.26710403715843,1.2879746321788232,29.595164593706023,0.3760190218786835,8.756912929663073,6.380870376543356,1.6634343799413283,1.916491488684382,29.595164593706023,0.7895704334185045,0.21010881018665084,0.9329240967154184,0.06374121336378172,384,0.1357311078257068,0.08948423258599199,BLG525.30,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.642_b-5.499.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.642_b-5.499.h5,0.0,0.0
2.569,-5.363,4338,4293,1.8450677116480937e-08,1.1928818158847507e-08,8.18521496336381e-07,5.83220291009184,0.33505237222941797,531.530596962985,7.421578667138773e-06,25.64508494014974,1.2562270004333982,25.731187160094766,0.3658555480066407,8.788115606297888,6.75185244750081,1.568240131880642,1.4934731960070313,25.731187160094766,0.8589249782768498,0.14040908063803167,0.9348310959465178,0.062021834410545755,413,0.16705926715979946,0.08651316466525003,BLG525.31,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.569_b-5.363.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.569_b-5.363.h5,0.0,0.0
2.495,-5.226,4350,4281,1.7012882895087674e-08,1.111244347381913e-08,1.0043014723812424e-06,5.875869170567651,0.3602018228217769,672.2722955711622,8.631358093712508e-06,27.055484291904463,1.2788098389168192,27.046134969662223,0.36740910105977376,8.798851908425712,6.584979923607996,1.5531776912038486,1.7266596509054202,27.046134969662223,0.8321402159767148,0.16764131174755914,0.9311879604967459,0.06424701674297185,401,0.14278707602316965,0.07150456304290465,BLG525.32,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l2.495_b-5.226.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l2.495_b-5.226.h5,0.0,0.0
1.022,-7.103,3914,4219,3.795533050542389e-08,2.5466016294168835e-08,5.277776989539452e-07,5.97330421107892,0.4514331950195678,123.40730864376948,3.928602620596238e-06,31.238004338705387,1.3484261378715168,29.3124254128643,0.3627322765098306,8.953873007885697,6.236670304654329,1.7307254131925325,2.0128372934487846,29.3124254128643,0.7869912535772133,0.21159602031514238,0.9154723337528576,0.0784983026499922,418,0.15868422851115954,0.07324290066267647,BLG526.01,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l1.022_b-7.103.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l1.022_b-7.103.h5,0.0,0.0
0.951,-6.967,4454,4171,3.8777797538848e-08,2.414397669229452e-08,4.996318292375975e-07,5.74633251335488,0.3795990346896498,137.6067266522354,3.932944836737667e-06,29.539462593012747,1.3265825604934844,28.734924485136187,0.354746661874059,9.006403318828879,6.46961831892689,1.649192993516775,1.8041957926470404,28.734924485136187,0.8135914918105892,0.18368399182204648,0.9205143706818009,0.07212464547169094,389,0.14141157702051424,0.0855551390514637,BLG526.02,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/src/Huston2025_kirkpatrick_min001_l0.951_b-6.967.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_kirkpatrick_min001/lens/Huston2025_kirkpatrick_min001_l0.951_b-6.967.h5,0.0,0.0
