l,b,n_source,n_lens,sa_source,sa_lens,avg_tau,avg_murel,avg_theta,eventrate_area,eventrate_source,avg_t,avg_logt,stdev_t,stdev_logt,avg_ds,avg_dl,stdev_ds,stdev_dl,stdev_t,frac_bulge_lens,frac_disk_lens,frac_bulge_source,frac_disk_source,n_compact_obj,frac_compact_obj,frac_lowmass,field_id,f_src,f_lens,frac_nsd_lens,frac_nsd_source
2.611,-4.822,4594,4323,1.7058575508055678e-07,6.695490886911854e-09,1.0126570142078432e-06,5.948697031890222,0.3435599749764255,80.14181115913523,9.769136754269859e-06,24.10330152145969,1.1882326016189306,29.502765412253382,0.4039718013484325,8.510748808307598,6.5024665768200185,1.2123291833276344,1.7643485414246713,29.502765412253382,0.7991069264355002,0.19909678286440113,0.9459227860306386,0.0503017876966026,219,0.11502869274903224,0.22439955288600894,BLG520.18,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.611_b-4.822.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.611_b-4.822.h5,0.0,0.0
2.537,-4.686,4014,4306,1.4853145388799908e-07,6.1959183184616515e-09,9.405849110288602e-07,6.0056762990978525,0.29131875172167737,83.02194847888946,1.0085077747460512e-05,21.686481916848408,1.1572620695765568,24.509120236923014,0.39133844697566783,8.525261941718226,6.669432395828086,1.1775607359758988,1.5640765539402965,24.509120236923014,0.8356576815027957,0.16157976256487425,0.9507043026941729,0.04626937593901292,262,0.11665143140456441,0.21799402220518485,BLG520.19,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.537_b-4.686.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.537_b-4.686.h5,0.0,0.0
2.463,-4.551,3600,4137,1.4801360427436168e-07,5.757269233968792e-09,9.077588700491656e-07,6.09399097951792,0.28435289593797775,76.25791513493988,1.0292700267796468e-05,20.507443462170922,1.143758896996911,22.18420665071634,0.3849657892043428,8.486409829926165,6.6895842334503035,1.0547226191442076,1.575338386437152,22.18420665071634,0.8392794521690818,0.16017981576899995,0.9604927686739504,0.038173484900316225,224,0.11530885749230342,0.2319396615457635,BLG520.20,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.463_b-4.551.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.463_b-4.551.h5,0.0,0.0
2.388,-4.415,4393,4391,1.6446294494284393e-07,5.565360259503166e-09,9.577834426073606e-07,5.98997611497078,0.2641411214328148,89.01931577600699,1.0940479988041469e-05,20.35641501967328,1.1316396052007212,22.787092063368263,0.39073829812645944,8.515009087131077,6.79794182513296,1.1065812945940403,1.453680684635412,22.787092063368263,0.8483108578420562,0.1503487271264975,0.960296084632498,0.03725011375808333,246,0.11218245503830115,0.23304650219127643,BLG520.21,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.388_b-4.415.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.388_b-4.415.h5,0.0,0.0
2.314,-4.28,4661,4250,1.4974992356714593e-07,5.0688338652508304e-09,1.1415622202042812e-06,6.133219381494721,0.30777233650339264,116.49646454888115,1.2286990339461485e-05,21.60351497133452,1.149421383634266,24.293731976962555,0.4000315678811845,8.562949565827157,6.703532087972027,1.2183833385163376,1.646645306721631,24.293731976962555,0.8212196167026885,0.17653822684186868,0.9433625128292417,0.05325383299431427,268,0.125887480443289,0.22895598769299022,BLG520.22,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.314_b-4.280.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.314_b-4.280.h5,0.0,0.0
2.239,-4.144,3522,4441,1.2851808940801235e-07,4.7703087938598556e-09,1.1237417664779426e-06,6.077400409317995,0.2589864773430046,111.08092891622907,1.3306372489993483e-05,19.637092852940626,1.1231123991398027,21.382746411380474,0.3850368374157342,8.561185324486889,6.813282948293429,1.1423450438230716,1.4778828032557805,21.382746411380474,0.8295971318024908,0.1693901176448691,0.9460350335391425,0.05110812300693149,252,0.11486681294833716,0.23725224532150407,BLG520.23,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.239_b-4.144.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.239_b-4.144.h5,0.0,0.0
2.164,-4.009,4790,4076,1.4597266756179075e-07,4.298151793190458e-09,1.3229411311345146e-06,6.152157085983787,0.2919400886695317,142.54080507151065,1.4260032106527747e-05,21.57199760591699,1.1430924178992754,26.14587260309199,0.4014336145955801,8.56359888027592,6.71188854565422,1.2896981137139387,1.6620013367302153,26.14587260309199,0.8244731794373578,0.17407858189394407,0.9521190758108956,0.04608352884600383,252,0.1177867957713389,0.2228709902884692,BLG520.24,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.164_b-4.009.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.164_b-4.009.h5,0.0,0.0
2.089,-3.874,3857,4331,1.218774296566621e-07,4.218951264045914e-09,1.4108580008562955e-06,6.485232661961086,0.3358973023776381,147.3519996150451,1.5285334468752797e-05,21.462420855594612,1.146352243179194,24.361507782701356,0.4030064511035142,8.536292023605355,6.593574081456067,1.2657719611930058,1.8615313468900674,24.361507782701356,0.7936055681018168,0.20499827701011866,0.9559565622653798,0.04327260779144916,272,0.12675917061352515,0.21399710958184842,BLG520.25,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.089_b-3.874.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.089_b-3.874.h5,0.0,0.0
2.898,-4.675,3141,4131,1.2641622921148406e-07,6.092348395734172e-09,8.423697149519029e-07,5.937825478488805,0.28068882613491153,70.11760600742552,9.26418544829086e-06,21.14296311356988,1.1402134498250742,25.181075143536667,0.39411155995945885,8.569635600080472,6.759987367618997,1.3344647550759854,1.546388423820311,25.181075143536667,0.8639412187384082,0.13488536181123606,0.9403002569003626,0.054123951847505396,234,0.11061040242601773,0.24168231382006047,BLG520.26,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.898_b-4.675.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.898_b-4.675.h5,0.0,0.0
2.824,-4.539,3984,4320,1.6095984461529683e-07,5.900439421268545e-09,9.919192637385203e-07,6.094385285889727,0.29157461285067887,82.17775780438755,1.0899278921646181e-05,21.161619710007592,1.14958664008343,22.78653369716595,0.3943467913482319,8.418865487337303,6.596619261588389,1.0922783538161487,1.6086762816153923,22.78653369716595,0.8267703024903855,0.17236790681517006,0.9579308330192017,0.039241749769377575,246,0.11609380456446608,0.2383226406323374,BLG520.27,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.824_b-4.539.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.824_b-4.539.h5,0.0,0.0
2.749,-4.403,4551,4190,1.6163000293882755e-07,5.461790336775685e-09,9.85509882816223e-07,6.068828036558633,0.269406682071882,97.97723951435559,1.1423142888665585e-05,20.06068331669231,1.1358533768073604,21.12426036289107,0.38252609057369213,8.50064525313146,6.69590527056736,1.1210674937666978,1.5276568417404186,21.12426036289107,0.8314671300194606,0.1657320143006473,0.957162209600151,0.04068343373816627,229,0.10256578549095367,0.24638435693384217,BLG520.28,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.749_b-4.403.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.749_b-4.403.h5,0.0,0.0
2.675,-4.267,4553,4288,1.4204310284654222e-07,5.21505022674845e-09,1.1397063629169992e-06,6.170312857020641,0.28829779754717894,122.78411122735726,1.2575056241009599e-05,21.07431098249171,1.1469749091869548,23.87269738541926,0.39218634617927245,8.512058294013679,6.644121766218409,1.2381249381505866,1.6560463350904813,23.87269738541926,0.8202619896668224,0.17725860853575384,0.9494099091514029,0.04880508879186849,249,0.11006353425766872,0.22399679218991733,BLG520.29,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.675_b-4.267.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.675_b-4.267.h5,0.0,0.0
2.6,-4.131,3353,4253,1.248017568866145e-07,4.8647401939937365e-09,1.2873997975928252e-06,6.104365910303868,0.33590907210879484,105.13929859921393,1.2846874630509379e-05,23.30162979510312,1.1474201342297485,31.92777499693951,0.42208887968576136,8.52803970377839,6.70339446286216,1.2079016868749541,1.6257058148040415,31.92777499693951,0.841000468323261,0.15810499787937846,0.95069907306939,0.04719121782762749,256,0.1421268648450956,0.23470554093956822,BLG520.30,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.600_b-4.131.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.600_b-4.131.h5,0.0,0.0
2.525,-3.996,4451,4207,1.488665330497645e-07,4.575353645196363e-09,1.0849614606481942e-06,6.067128593651365,0.27182305688293745,113.58795118612083,1.247145175121484e-05,20.22868484925516,1.119812941106251,22.983179301647613,0.40161563734493616,8.566042939295885,6.901450604206094,1.1969917677243176,1.4293873588609964,22.983179301647613,0.8560858490657829,0.14346024656457415,0.9496403052388369,0.048373636274822815,264,0.1292977511445661,0.22666769837598222,BLG520.31,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.525_b-3.996.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.525_b-3.996.h5,0.0,0.0
2.45,-3.86,4306,4445,1.337879707703224e-07,4.349936754554198e-09,1.3414933417720696e-06,6.26187603440239,0.2923338393803115,148.23839410676675,1.511990308678401e-05,20.630505126202838,1.1314978933722282,23.135493877863375,0.39963883362751557,8.555045473143768,6.712630830069476,1.3281490845447974,1.6319705945352196,23.135493877863375,0.8171281433154678,0.18229293565110696,0.9460787840161708,0.05243810846938644,282,0.12796653139947056,0.22727299612544652,BLG520.32,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l2.450_b-3.860.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l2.450_b-3.860.h5,0.0,0.0
0.995,-5.739,4136,3819,2.463441073815112e-07,8.794304909242276e-09,6.577616482650277e-07,6.112305119073903,0.33266196317239366,33.65366786519136,6.580203385536811e-06,23.243395818500506,1.190562008818659,27.084975788479767,0.38857020946721527,8.702769638106506,6.558949391968722,1.2980694197907556,1.8433750710650882,27.084975788479767,0.8132684663176556,0.1842321002870748,0.9553230353373714,0.03973333079919089,231,0.12880959551320997,0.22719949423947516,BLG521.01,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.995_b-5.739.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.995_b-5.739.h5,0.0,0.0
0.922,-5.604,4453,4220,2.3824128401518478e-07,9.2085846001522e-09,7.404950686889942e-07,5.9679159067445635,0.34457980963307866,39.76873379944429,6.98475784966211e-06,24.65137588323186,1.215239928909597,25.9190090129972,0.39690201228237554,8.759153581349603,6.5396275859095265,1.4008323895080323,1.8423558994923335,25.9190090129972,0.7920059920227414,0.20602193311842654,0.944654155880078,0.052189047086992825,269,0.14048392343019375,0.21735231718197112,BLG521.02,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.922_b-5.604.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.922_b-5.604.h5,0.0,0.0
0.849,-5.469,4020,4276,2.140241991421414e-07,8.730335251087067e-09,7.9620860382605e-07,6.120980281207122,0.3612205377943624,43.25573551037652,7.5600695944255064e-06,24.489020817627825,1.2090645683747339,26.97018722419957,0.39686956963069914,8.686285649629804,6.4566506144171285,1.168983938229982,1.9262902753682694,26.97018722419957,0.7788249015558175,0.22078038967412855,0.9579990010021255,0.03974092509686303,251,0.1128420153400499,0.21830456220671743,BLG521.03,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.849_b-5.469.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.849_b-5.469.h5,0.0,0.0
0.775,-5.334,3913,4316,2.1295803817288797e-07,8.166793024481656e-09,8.161180782972597e-07,5.990122809876011,0.3209423899063457,44.57314413398792,7.963476888339114e-06,23.829812316449196,1.195763501744361,27.089246427344825,0.39623908923379386,8.660112962574512,6.530666934698004,1.1880273899369969,1.8570787804899465,27.089246427344825,0.7927769474808093,0.20641750914095403,0.956692535559524,0.0412022180567485,255,0.131938999753496,0.22857204504747294,BLG521.04,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.775_b-5.334.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.775_b-5.334.h5,0.0,0.0
0.701,-5.199,4620,4358,2.1767960817958195e-07,7.56669670750184e-09,7.48425980632359e-07,6.012070809053635,0.2817481892783888,53.48697993770197,8.27311598776663e-06,21.035366808770302,1.1587211174263732,22.084821039724,0.3813214510561617,8.705761562243405,6.676460728234183,1.160270272971949,1.7633670785875124,22.084821039724,0.8172330213116981,0.18030209135673947,0.9611376569608493,0.03662176891551256,247,0.10126815171226707,0.2460832650148122,BLG521.05,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.701_b-5.199.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.701_b-5.199.h5,0.0,0.0
0.627,-5.064,3526,4361,1.8846679762203659e-07,6.945277171136955e-09,9.591849712598825e-07,6.075485416022151,0.34801380745584465,52.734658802252504,9.253242598115038e-06,24.1034253405971,1.1894842168444293,27.93638268270862,0.406574083725706,8.720523013131919,6.574020082375772,1.1825855152063531,1.9471735483554917,27.93638268270862,0.8096431331778294,0.1881478873330262,0.9583428391464266,0.04053446717419447,236,0.10759000579080186,0.21665547658010723,BLG521.06,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.627_b-5.064.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.627_b-5.064.h5,0.0,0.0
0.553,-4.93,4254,4295,2.1381096694829075e-07,6.372596421937943e-09,9.00738111464359e-07,5.977110391523489,0.28793625077128066,59.68649080251517,9.848130675666527e-06,21.267433507129013,1.1638208087321134,21.876314726099984,0.38200173141900995,8.747350289231607,6.750290947715343,1.2329612698922727,1.6814434294687035,21.876314726099984,0.82150997919054,0.17741063900545387,0.9539493528296298,0.04404242976082459,250,0.10466517396669102,0.2420413121620633,BLG521.07,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.553_b-4.930.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.553_b-4.930.h5,0.0,0.0
1.35,-5.716,3851,4081,2.0104749705922766e-07,9.044091193467377e-09,7.538018963685485e-07,5.98696120872802,0.3544668461202318,39.95872995207343,6.8482892153644415e-06,25.59443106850097,1.222443128151281,28.807498779947014,0.4008104154928431,8.664032664191204,6.42467309169507,1.3815368036510083,1.8999664494649353,28.807498779947014,0.7947098034425035,0.20336846943211714,0.9423469107638925,0.05506310052412983,245,0.12829865745142272,0.21361486283685968,BLG521.08,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l1.350_b-5.716.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l1.350_b-5.716.h5,0.0,0.0
1.276,-5.58,3783,4214,2.0881524126378873e-07,8.864366915793219e-09,7.804113071491636e-07,5.892702972511323,0.3202265759320861,41.45326777762968,7.511555659943205e-06,24.15816877510044,1.2083745701421122,26.2973461677781,0.390426476457999,8.63995424179469,6.568998375270836,1.229115303655406,1.6248187730858725,26.2973461677781,0.819613813712317,0.18022279332136085,0.9536209998116156,0.042346762038162726,255,0.11297369857301398,0.2197321175350712,BLG521.09,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l1.276_b-5.580.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l1.276_b-5.580.h5,0.0,0.0
1.203,-5.445,4148,4241,2.2078670586140637e-07,8.416579308706758e-09,6.292670530494396e-07,6.400192826185707,0.2719894961011023,41.21599867706749,7.2018697784808385e-06,20.317023218754642,1.151175575455838,20.69879348782082,0.371230881630863,8.676624833676224,6.68944506366152,1.2498328489997432,1.7249723672457622,20.69879348782082,0.8388582301130949,0.16029192361637584,0.9501620195997347,0.04933718798663008,293,0.1250387928501659,0.24600425452376196,BLG521.10,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l1.203_b-5.445.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l1.203_b-5.445.h5,0.0,0.0
1.129,-5.309,4418,4197,2.1292757643090928e-07,7.938329959641625e-09,8.05916872407075e-07,5.905492353373774,0.3204263009430714,49.348620319594716,7.807760435354619e-06,24.001264126130046,1.1911610874256668,28.10897939578156,0.40193984724334675,8.667126663900845,6.664015981315258,1.2131920985988502,1.7536469752971646,28.10897939578156,0.830448345880252,0.1680273028675248,0.9589614303131679,0.03896404265517879,232,0.1289287257624513,0.21515156917884246,BLG521.11,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l1.129_b-5.309.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l1.129_b-5.309.h5,0.0,0.0
1.055,-5.174,3948,4408,1.9279236498300785e-07,7.563650533303974e-09,8.151439796657124e-07,6.0961556766142,0.3065026690351586,54.445572180667625,8.72811616847633e-06,21.716216114715643,1.1709955573710276,21.85008421529084,0.38695060783889407,8.66371829816612,6.58857294330014,1.1840402747312078,1.777533724162874,21.85008421529084,0.8058855403927785,0.19038562246466556,0.9629503805352779,0.034135367924626785,258,0.11220705599630745,0.23615764995482302,BLG521.12,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l1.055_b-5.174.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l1.055_b-5.174.h5,0.0,0.0
0.981,-5.039,4331,4266,1.9532068956723752e-07,6.866076641992412e-09,8.501175981693487e-07,6.0806736566563835,0.3000850799414733,62.04367346985053,9.18550067625679e-06,21.52021077606435,1.1685441803638472,22.155507731971834,0.3837874353147977,8.661103962896037,6.653028877989727,1.1775858497592457,1.7581312661541246,22.155507731971834,0.8305295311173391,0.16771717217306473,0.9597874328622247,0.03868180844839985,255,0.11779568074438189,0.2271928944699974,BLG521.13,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.981_b-5.039.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.981_b-5.039.h5,0.0,0.0
0.907,-4.904,3618,4199,1.803944359976888e-07,6.4365660800931514e-09,8.992080769467341e-07,6.069617475643335,0.30747554458551235,57.79843528374927,9.460539904653489e-06,22.10113741671792,1.1677587282896797,23.360703141501702,0.39762523890121515,8.663496609736798,6.658285693082663,1.1890676459121947,1.738198786381761,23.360703141501702,0.8040270633065683,0.19468475067019378,0.9598752833990591,0.037728946142176346,224,0.10700485382205677,0.22092029580046824,BLG521.14,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.907_b-4.904.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.907_b-4.904.h5,0.0,0.0
0.832,-4.769,3568,4349,1.994330247343581e-07,6.131948660306443e-09,8.940639112709407e-07,5.931909155698473,0.28189505831178735,53.640002661238604,9.842519546612363e-06,21.12188270979703,1.1525135194437977,22.63442227310645,0.38993018392309886,8.686137934968901,6.934625265680828,1.1509549295201646,1.4147601944305965,22.63442227310645,0.8507852086507556,0.1484852919218106,0.9630280056423719,0.03347127959271887,236,0.13195944473442847,0.22837160834886935,BLG521.15,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.832_b-4.769.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.832_b-4.769.h5,0.0,0.0
0.758,-4.634,4859,4218,2.2358918612344408e-07,5.638468440251976e-09,1.0893384470481196e-06,6.096341324336974,0.32509076193911146,73.53325825038615,1.1107925819259814e-05,22.803431675703422,1.1755408404749779,25.237284139966885,0.39952230345931916,8.676190388278778,6.640956574561314,1.1357357390444742,1.8674559156195976,25.237284139966885,0.8117692687303915,0.18748319826918364,0.9663963314741333,0.03171079145188245,244,0.09939185588569026,0.21548835270265512,BLG521.16,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l0.758_b-4.634.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l0.758_b-4.634.h5,0.0,0.0
1.614,-5.574,3171,3986,1.8404984503512935e-07,8.660273244536124e-09,7.24958925431248e-07,5.908655928580839,0.32062786534319293,36.84994773432405,7.02136184833762e-06,24.008354413047506,1.2065483429876456,26.16473710767779,0.38973486310262884,8.583310513240388,6.475043275815902,1.2900073339340303,1.7845508411660307,26.16473710767779,0.8062879330066958,0.19186344846766082,0.9626874831705826,0.03521420219889726,241,0.11132557236355105,0.21853071594404966,BLG521.17,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l1.614_b-5.574.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l1.614_b-5.574.h5,0.0,0.0
1.541,-5.438,4165,4343,2.3217939736142926e-07,8.690734986514795e-09,7.731944381055811e-07,6.172957264769954,0.3425513195624367,41.0310675132395,7.508734611906638e-06,23.94375797399672,1.2027429235801623,26.73983451371995,0.39028025002264966,8.588625858443882,6.335934960721599,1.2974073045284331,2.00396811648988,26.73983451371995,0.7716989923903216,0.22608423487241477,0.9487940150856917,0.04729806891008738,255,0.11353707921098004,0.23214415208832054,BLG521.18,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l1.541_b-5.438.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l1.541_b-5.438.h5,0.0,0.0
1.467,-5.302,4230,4268,2.229799512838707e-07,8.0053457919947e-09,8.338315135040358e-07,6.095238883846203,0.33409077794293623,47.36772690600494,8.196968344017878e-06,23.653499026298572,1.1961909861022904,26.406806245797366,0.3936084838845029,8.591810814040628,6.509313306178217,1.2715459750700842,1.7637864120764004,26.406806245797366,0.803578183807099,0.19525937746203048,0.9552153975403994,0.042252284212478626,235,0.11873576728228004,0.21198421497727973,BLG521.19,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l1.467_b-5.302.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l1.467_b-5.302.h5,0.0,0.0
1.393,-5.166,4898,4391,2.1085617797635968e-07,7.502727049346632e-09,8.653214875341212e-07,6.147852043891519,0.31263795096232155,64.78073134869607,9.155006582190164e-06,21.978050901282103,1.181562067984345,22.25760830427047,0.3790078245467657,8.661483810122888,6.585362063738953,1.204314820100832,1.8089078437154602,22.25760830427047,0.8132663091310243,0.1849387012617775,0.9595326379915443,0.040042063762545904,260,0.12054530018090583,0.21399132112727937,BLG521.20,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/src/Huston2025_min001_l1.393_b-5.166.h5,/System/Volumes/Data/mnt/g3/scratch/rileypatlak/code/synthpop/outputfiles/ogle_chips_min001/lens/Huston2025_min001_l1.393_b-5.166.h5,0.0,0.0
