l,b,n_source,n_lens,sa_source,sa_lens,avg_tau,avg_murel,avg_theta,eventrate_area,eventrate_source,avg_t,avg_logt,stdev_t,stdev_logt,avg_ds,avg_dl,stdev_ds,stdev_dl,frac_bulge_lens,frac_disk_lens,frac_bulge_source,frac_disk_source,frac_lowmass,field_id,f_src,f_lens,frac_nsd_lens,frac_nsd_source
-5.984,-1.706,3085,4172,3.850364186103996e-07,5.254650491320722e-09,1.1545562837357812e-06,5.455296310009623,0.4056689065123174,20.061384192317256,8.219640071017507e-06,32.66123904286293,1.3735581807228463,29.988710056811833,0.3547422136264047,9.760812023255923,6.698296527681631,2.452232647464584,2.245547338098552,0.5164068603557871,0.4807601316536032,0.6490922921169392,0.3507372111817601,0.06114334437749462,1703,outputfiles/ogle_chips/src/Huston2025_l-5.984_b-1.706.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.984_b-1.706.h5,0.0002144180334851368,0.0
-6.067,-1.576,3922,3981,7.685497501218658e-07,5.03837212327216e-09,8.920920172322501e-07,5.494176297882095,0.4056301699105284,9.605240991788504,6.1789961811020896e-06,33.57082962314168,1.3988978768982263,29.22640640935423,0.33740266925480095,9.955088530098756,6.510435775350704,3.0820069409878625,2.4464723157514445,0.47500156939145927,0.524086746882508,0.5298446441877083,0.46962596211481317,0.06305140223997764,1704,outputfiles/ogle_chips/src/Huston2025_l-6.067_b-1.576.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.067_b-1.576.h5,0.0,0.0
-5.157,-2.463,3872,4113,2.1341496430256801e-07,5.062741516855096e-09,1.5136726837344183e-06,5.860725957852652,0.3860719783279558,68.27097351455454,1.2352955589952715e-05,28.4925580030251,1.3050562209922276,27.518274770882485,0.36191426657370973,9.53492179571885,6.956942237472329,1.7849188035004546,2.1433858695084633,0.6622785155525519,0.33655858985104375,0.8654237309769841,0.13387262804181568,0.07072151218319445,1705,outputfiles/ogle_chips/src/Huston2025_l-5.157_b-2.463.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.157_b-2.463.h5,0.0,0.0
-5.239,-2.331,3276,4012,2.2048208844161966e-07,4.9226175037532106e-09,1.2999177585455452e-06,5.66803775595547,0.35693134885778655,49.299718722120375,1.0892288281767622e-05,27.750262605114013,1.2945949002588784,27.399743388947932,0.35818654267018524,9.516075646535269,7.013197505976673,1.7295371488990368,2.0714199755697207,0.6622583638344908,0.3357475312476393,0.8455876939948681,0.1540247550936059,0.06680284131954241,1706,outputfiles/ogle_chips/src/Huston2025_l-5.239_b-2.331.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.239_b-2.331.h5,0.0,0.0
-5.32,-2.2,3583,4158,2.6922087560749306e-07,4.907386632763875e-09,1.4656304799974439e-06,5.681113434048686,0.38102437827494384,46.9069818446776,1.1570301578098261e-05,29.454398406679505,1.3185258169682308,27.75292183498899,0.366882412525591,9.650745353984574,6.9398799800164825,2.124724161258193,2.1455964911343632,0.6290889762141431,0.3703871205272665,0.8134980471447409,0.1840500922530861,0.05955491571404118,1707,outputfiles/ogle_chips/src/Huston2025_l-5.320_b-2.200.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.320_b-2.200.h5,0.0,0.0
-5.402,-2.069,3835,3843,4.87083254238947e-07,4.721570006693983e-09,1.1613186383019305e-06,5.987931449557643,0.42803928950771686,20.900235963001546,8.714335672709121e-06,30.987565588229526,1.3364983718096672,30.24251777892729,0.371232811745545,9.412025284488614,6.4829261504501305,2.333799942144895,2.429789622515148,0.5471908256096712,0.4490708636670077,0.7531103434574639,0.24649109526612772,0.05131626811413461,1708,outputfiles/ogle_chips/src/Huston2025_l-5.402_b-2.069.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.402_b-2.069.h5,0.0005365219148326285,0.0
-5.484,-1.938,4274,4127,8.940521270739897e-07,4.916525155357477e-09,1.0374869105009429e-06,5.622960370781479,0.41187334727666125,11.12757006216826,7.641417438573666e-06,31.570324694406494,1.350186829777822,30.173867249212986,0.36290931170283225,9.623357540948701,6.7105522849781645,2.5438853269081667,2.3106364263272,0.5654649282065075,0.4323380907603522,0.6867512131674383,0.3128795339698669,0.06520216430221311,1709,outputfiles/ogle_chips/src/Huston2025_l-5.484_b-1.938.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.484_b-1.938.h5,0.00036136003013783886,0.0
-5.566,-1.807,3189,3987,8.367840521540884e-07,4.764216445464122e-09,9.342946425699124e-07,5.31735473651795,0.39775874229841995,7.655048838774114,6.594048027630132e-06,32.945954939592916,1.3785150869754443,30.272565952072007,0.3518102576978081,10.000618954867246,6.872014472561801,2.906022710423199,2.286520452578364,0.591485954342944,0.40819820022620756,0.6324321442132146,0.36663637353788286,0.061459347162676585,1710,outputfiles/ogle_chips/src/Huston2025_l-5.566_b-1.807.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.566_b-1.807.h5,0.0,0.0003123477010875047
-5.649,-1.676,5486,4033,1.049407011165211e-06,4.7794473164534575e-09,1.1469970091343496e-06,5.47722610180701,0.47454254432093684,11.708840223724737,7.352707723429043e-06,36.27315488391894,1.397525116895681,38.72807797130195,0.36893061697849816,9.960372914591662,6.751504136567773,3.071511852394351,2.216470425584189,0.5209054177872622,0.4787393719820314,0.60349419529168,0.39608067005702136,0.059580544346950454,1711,outputfiles/ogle_chips/src/Huston2025_l-5.649_b-1.676.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.649_b-1.676.h5,0.0,0.0
-5.731,-1.546,6015,4217,7.651989585042118e-07,4.7398470518811855e-09,9.897276186851703e-07,5.3891488271454655,0.3622180059155595,18.04762134679833,7.537094733692004e-06,30.533884832762016,1.347177900848652,28.08727397430673,0.3494104632441091,9.84175217364896,6.931061587191151,2.550049446126337,2.069123406218616,0.5479031538788045,0.45104237219803883,0.61416112773254,0.38538858306122337,0.05390839342706436,1712,outputfiles/ogle_chips/src/Huston2025_l-5.731_b-1.546.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.731_b-1.546.h5,0.0001484663630176351,0.0
-5.814,-1.415,3863,3985,8.376979044134485e-07,4.496153116051818e-09,8.741042873372978e-07,5.074178883196821,0.3844140683539625,8.23533479890863,5.862586253429648e-06,34.66924249280365,1.4058927799987895,30.811354875866815,0.3465252021937203,10.2555088241084,6.936280030017473,3.0548543629321183,2.16031760251457,0.510800284506228,0.4840560559775268,0.5121581547467372,0.4864696512405192,0.06164234906633351,1713,outputfiles/ogle_chips/src/Huston2025_l-5.814_b-1.415.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.814_b-1.415.h5,0.000430076540777533,0.0
-4.961,-2.168,9100,4159,8.675504115525459e-07,4.514430161239021e-09,1.364176500145989e-06,5.70086960701151,0.3827441943382943,35.018483842829305,1.095963098729427e-05,28.943095651954298,1.2908812789777655,32.10627094726373,0.37909615648073736,9.387423667760505,6.994332576694332,1.8090001644489382,1.973678507141704,0.6466294331796784,0.35256745790912286,0.8370188409515541,0.16250625039008149,0.06687788453842512,1714,outputfiles/ogle_chips/src/Huston2025_l-4.961_b-2.168.h5,outputfiles/ogle_chips/lens/Huston2025_l-4.961_b-2.168.h5,0.0,5.2306380621378454e-05
-5.043,-2.036,7171,3971,3.8138100957295913e-07,4.340798231960597e-09,1.5729124259007942e-06,5.593315396643769,0.3800940936276791,71.09435297992161,1.2412512889535888e-05,29.46559250220935,1.3128483100096309,29.094967218070884,0.3708614265287645,9.538779641097282,7.01319587321403,1.8383336447427039,2.0794138766620938,0.6438190791828224,0.35335853770156994,0.8255135933923522,0.1739051027690037,0.06490425474605507,1715,outputfiles/ogle_chips/src/Huston2025_l-5.043_b-2.036.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.043_b-2.036.h5,0.0,7.687099240034972e-05
-5.125,-1.905,3585,4037,2.126838824950799e-07,4.371259973939268e-09,1.5271506380634384e-06,5.4273719162199825,0.3698103098674235,60.69851179364826,1.182139496076017e-05,30.03886353315082,1.3216798757831572,29.3702925702858,0.37143047047012606,9.661170559185049,6.948088458867814,2.038803733891857,2.096725056248779,0.6190512530038692,0.3796086437217039,0.7921650438107994,0.2074918092814195,0.0644160819826123,1716,outputfiles/ogle_chips/src/Huston2025_l-5.125_b-1.905.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.125_b-1.905.h5,0.0,0.0001841300569087149
-5.208,-1.773,3854,4057,5.55012938851383e-07,4.331659709366996e-09,1.050938652417077e-06,5.534054097653778,0.3599792930171602,17.440774859024984,8.245223610052808e-06,29.63775302036744,1.3177599317445323,29.361728282952765,0.3672867674435316,9.752682632036228,7.012479091941958,2.5277188756988314,2.032655996098085,0.6182231653813725,0.37825217763326613,0.69526665235498,0.3041145553330581,0.06920931360182825,1717,outputfiles/ogle_chips/src/Huston2025_l-5.208_b-1.773.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.208_b-1.773.h5,0.0,0.0
-5.29,-1.642,3116,4220,5.760315408166659e-07,4.270736225409654e-09,1.12483372752006e-06,5.531090496419011,0.384762751073116,13.525106471849229,8.207951328070247e-06,31.865732423961855,1.362187969145663,29.337493465560044,0.35585768777701476,10.028144343931194,6.85858016327892,2.967486180842771,2.2137675500401235,0.5813749442861957,0.41822573548735437,0.6032888369000703,0.39607837172321214,0.06000964041916462,1718,outputfiles/ogle_chips/src/Huston2025_l-5.290_b-1.642.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.290_b-1.642.h5,0.0,0.0
-5.373,-1.511,4426,4022,1.2760423714865222e-06,4.0483655089653565e-09,9.989142276990871e-07,5.482287696304109,0.40735722047593764,7.359902305482674,6.9657999904353635e-06,33.34475617562484,1.380655367836101,30.753218425200117,0.3557714453520446,10.064755355591544,6.756939829836588,3.096925046216249,2.4000910659949772,0.5534864939633947,0.4444012989019916,0.5682454955237072,0.4315928332972467,0.06428830039132018,1719,outputfiles/ogle_chips/src/Huston2025_l-5.373_b-1.511.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.373_b-1.511.h5,0.0002265680642574336,0.0
-5.456,-1.38,8838,4001,1.1532815513124786e-06,4.0270422895802876e-09,1.3233225738728134e-06,5.5191733639770755,0.4247474153738549,20.942314622325142,8.971215564621293e-06,34.29926205210637,1.3878746249001126,33.2430942530015,0.3593426861586147,9.876774759077414,6.688575335383899,2.842677720764148,2.1792712893463078,0.5049356693316087,0.4944647265685054,0.5776759701289573,0.42107875693230995,0.06410433720931989,1720,outputfiles/ogle_chips/src/Huston2025_l-5.456_b-1.380.h5,outputfiles/ogle_chips/lens/Huston2025_l-5.456_b-1.380.h5,0.0,0.0003084800721058429
-6.834,-3.274,4278,4019,5.221142575144185e-07,9.59544872328132e-09,7.949358185010286e-07,5.677734001171811,0.400016883439143,15.060863020978626,6.03420271574506e-06,30.632505321257383,1.3450786568662463,28.96230798352318,0.3507710490451254,9.463831918464741,6.620974515015165,1.5628333377096484,2.363464082230126,0.5720116527581115,0.4230373166550945,0.890877105460415,0.10823547147548832,0.07608850843556524,1721,outputfiles/ogle_chips/src/Huston2025_l-6.834_b-3.274.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.834_b-3.274.h5,0.0,0.0
-6.915,-3.144,3842,4106,4.879971064983071e-07,9.549756110313314e-09,8.894274203901844e-07,5.397105679856244,0.42469083317157613,14.499309737616345,6.045781936403274e-06,34.20805511045398,1.3844353656829709,32.645362472435124,0.36403522273382904,9.519818559049602,6.638137236624554,1.6590604462437593,2.286109792492874,0.5737045962481148,0.42470266007893687,0.8716517386740328,0.1273909804270935,0.05982780947253434,1722,outputfiles/ogle_chips/src/Huston2025_l-6.915_b-3.144.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.915_b-3.144.h5,0.0,0.0
-6.996,-3.013,3833,3954,5.081018562042299e-07,9.306062174483945e-09,9.152879475508843e-07,5.800741039101932,0.49102588302816264,13.976606501977345,6.082175748838565e-06,34.9920290286544,1.394430139649189,32.8717652162681,0.36419662750401977,9.392154952916787,6.230560301530592,1.796137942433188,2.490016219731072,0.5058190155201883,0.49317000658719284,0.8495783337926343,0.1487643046334893,0.05496425503301386,1723,outputfiles/ogle_chips/src/Huston2025_l-6.996_b-3.013.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.996_b-3.013.h5,0.0,0.0
-7.077,-2.883,5285,4125,5.303389278486596e-07,9.412678271409294e-09,8.654507462980714e-07,5.560639445411616,0.4143152270762762,18.954238159792688,6.2439600068493985e-06,32.22942754059111,1.3706445145621127,29.454922251055496,0.3478602776783089,9.597330482211337,6.488920225446339,1.876392631408483,2.363564187180432,0.5255675220317909,0.47276521994795584,0.8455107449482835,0.15384526934644602,0.08294013438620941,1724,outputfiles/ogle_chips/src/Huston2025_l-7.077_b-2.883.h5,outputfiles/ogle_chips/lens/Huston2025_l-7.077_b-2.883.h5,0.0,0.0
-7.159,-2.753,3284,4021,4.014857592788819e-07,9.12633789680979e-09,8.858164962963652e-07,5.319585813926265,0.41711806144950786,14.854097513867236,5.961540963239043e-06,34.55059882482059,1.3922747756493001,32.76535474196109,0.3580995983003067,9.677069542150988,6.627720686302656,2.0479670158193124,2.32283272954987,0.531230197097742,0.4620298093768761,0.8059658383669311,0.19041084892135374,0.06429238822562344,1725,outputfiles/ogle_chips/src/Huston2025_l-7.159_b-2.753.h5,outputfiles/ogle_chips/lens/Huston2025_l-7.159_b-2.753.h5,0.0,0.0
-7.241,-2.624,3938,3979,4.889109587576673e-07,9.080645283841783e-09,8.584650539271862e-07,5.820300105375068,0.43987675710355145,14.322419964733562,5.837349934839353e-06,34.19615204144421,1.3840348895321108,33.73636366141064,0.35854177153240663,9.579605297800624,6.397891383579794,1.9814165666963501,2.410175614508782,0.48480670732170694,0.5149354331341932,0.7907002005070607,0.20859588565904064,0.06485128803276917,1726,outputfiles/ogle_chips/src/Huston2025_l-7.241_b-2.624.h5,outputfiles/ogle_chips/lens/Huston2025_l-7.241_b-2.624.h5,0.0,0.0
-7.323,-2.494,3035,4031,4.96526394252335e-07,9.129384071007656e-09,9.245525986421779e-07,5.839129702558477,0.5452392802061179,10.457961917104107,5.61663193570995e-06,38.27595243228158,1.424224097956724,38.99538533973999,0.3678688673037288,9.52327864090175,6.082932014570099,2.34165908501503,2.50800115786761,0.420077476704325,0.5776041180885959,0.7334192142861141,0.26634932888975565,0.06814923114940863,1727,outputfiles/ogle_chips/src/Huston2025_l-7.323_b-2.494.h5,outputfiles/ogle_chips/lens/Huston2025_l-7.323_b-2.494.h5,0.0,0.0
-6.483,-3.23,6269,4237,6.543182177018501e-07,9.056275890258847e-09,9.851495571449826e-07,5.5568491209291615,0.4558433441770739,19.865203264075067,6.80658105140106e-06,33.654527196587075,1.3562579328285707,36.91976696183465,0.37675990445381596,9.548327121983204,6.7724286534764095,1.651255708336995,2.3264586213626806,0.6248483898281908,0.3742684284702517,0.8943796995568201,0.10483995218760887,0.06434983134115706,1728,outputfiles/ogle_chips/src/Huston2025_l-6.483_b-3.230.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.483_b-3.230.h5,0.0,0.0
-6.564,-3.099,3888,4016,4.1763048252757745e-07,8.55061097341291e-09,9.498349169065737e-07,5.758254549389995,0.4402630013036955,19.60325198492225,6.912566479251132e-06,31.950610228436698,1.36808084665404,29.097130443035596,0.3487233828879593,9.42906752023712,6.409897673176665,1.6147594694591407,2.4242666434196636,0.5528270350605082,0.443972041414755,0.8761533441391315,0.1232326118760674,0.06283002044179284,1729,outputfiles/ogle_chips/src/Huston2025_l-6.564_b-3.099.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.564_b-3.099.h5,0.0,0.0
-6.645,-2.968,4488,4125,4.295105618992591e-07,8.517103057236371e-09,8.792619976474791e-07,5.487920380410323,0.40178804748793595,20.797585706843005,6.5340008570964e-06,31.29028101379696,1.3390393757855135,31.77529371823104,0.3657076818555308,9.601786398655184,6.8880047089557666,1.723612688222527,2.2942412502638625,0.6309530004077655,0.36700012632511486,0.8680057713324423,0.13167655155371935,0.07039172558729823,1730,outputfiles/ogle_chips/src/Huston2025_l-6.645_b-2.968.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.645_b-2.968.h5,0.0,0.0
-6.727,-2.837,4589,3913,3.829040966718927e-07,8.25817825041767e-09,1.1088577951431458e-06,13.80984341423538,0.7179175754291924,30.559290795805797,8.370675208177792e-06,30.8024818476512,1.3468649153053762,30.373525774288726,0.3425932675288293,9.409832827699415,5.769386763341786,2.037631152288617,3.017665677282824,0.48253690447145847,0.5152656265416051,0.8278236725732374,0.17093898381821848,0.057340861382128634,1731,outputfiles/ogle_chips/src/Huston2025_l-6.727_b-2.837.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.727_b-2.837.h5,0.0,0.0
-6.808,-2.707,3968,4154,6.144133357097913e-07,8.443994876487561e-09,8.7707584609794e-07,5.73913705426409,0.4591461396643116,12.258292613413293,6.2310927926548925e-06,32.72979460382094,1.3812553863361434,28.51333140398949,0.3484666970113741,9.491729870434625,6.3834973150359895,2.1504406055872844,2.404751363866737,0.5009068988947555,0.49812098183880404,0.8035461831647025,0.19639453301873508,0.06918057065779533,1732,outputfiles/ogle_chips/src/Huston2025_l-6.808_b-2.707.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.808_b-2.707.h5,0.0,0.0
-6.89,-2.576,5629,4009,6.192872144263785e-07,8.130238934107251e-09,1.0347967018891244e-06,5.667944587235547,0.44958815739013924,19.707008924997762,7.117489633064568e-06,33.806369985513,1.3893722095010583,30.856923512997664,0.35252547826473984,9.612337245097615,6.477767218163288,2.0196123039821057,2.3460737383154657,0.5173426083572632,0.4813218939479219,0.7976835098169892,0.2012732074159256,0.06174400483684952,1733,outputfiles/ogle_chips/src/Huston2025_l-6.890_b-2.576.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.890_b-2.576.h5,0.0,0.0
-6.972,-2.446,4409,3897,4.401721715917939e-07,8.11196188892005e-09,9.021677608477005e-07,5.4772174433203205,0.40772192982366884,19.802674466200678,6.490103108110678e-06,32.32258264226716,1.3805555098969957,28.231236142235016,0.33895785838823783,9.67289083323829,6.5774083389776745,2.0598113158924702,2.2514956928201366,0.49592731258480416,0.5006304625066964,0.7891445502702341,0.20947881951461103,0.06670948652307428,1734,outputfiles/ogle_chips/src/Huston2025_l-6.972_b-2.446.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.972_b-2.446.h5,0.0,0.0
-7.055,-2.316,3995,4097,5.568406433701033e-07,8.325194082770745e-09,9.862342749606175e-07,5.749204109864113,0.5132763266503854,13.709381326024298,6.2730285516827075e-06,36.55722106701982,1.423721942165263,32.970069720749855,0.3528309651162442,9.590982188158986,6.163565358833368,2.402471410833694,2.556827513242151,0.4566376721123171,0.5364932712400253,0.7147022726128704,0.2845589776485165,0.04319869971354918,1735,outputfiles/ogle_chips/src/Huston2025_l-7.055_b-2.316.h5,outputfiles/ogle_chips/lens/Huston2025_l-7.055_b-2.316.h5,0.0,0.0
-7.138,-2.186,4219,4059,5.574498782096767e-07,8.127192759909384e-09,9.975197464205119e-07,5.4484994824721085,0.4784432075883081,14.475606909831253,6.278824518841241e-06,36.94141304242,1.424668720864067,35.623596161921235,0.35156484798762844,9.573368122139877,6.320435854019131,2.0954226479160627,2.3213508601407633,0.4429438341111243,0.5566036015776885,0.7165688448115399,0.2831485854150688,0.059075154809253586,1736,outputfiles/ogle_chips/src/Huston2025_l-7.138_b-2.186.h5,outputfiles/ogle_chips/lens/Huston2025_l-7.138_b-2.186.h5,0.0,0.0
-6.228,-3.073,6573,4143,5.285112233299394e-07,8.011438140390436e-09,1.0265671350699966e-06,5.711270862048351,0.4141895999007015,29.450276170551078,7.773654215108188e-06,30.706653295006376,1.3393898780642652,29.444506488039217,0.360029835438564,9.61173147871385,6.74912361764205,1.8602302437960916,2.3354773783241956,0.6204992880471553,0.37881879665641266,0.8811474574866248,0.11785888394248352,0.06276881309667263,1737,outputfiles/ogle_chips/src/Huston2025_l-6.228_b-3.073.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.228_b-3.073.h5,0.0,0.0
-6.309,-2.941,3486,4018,3.2167599529476427e-07,7.73423628838453e-09,9.666714825809683e-07,5.547636136089851,0.38458659103376114,24.67248286885458,7.473936290737359e-06,30.074600211607077,1.333073715641836,28.834708937680528,0.3553982342214893,9.434388699468062,6.763567956778311,1.5501429154878539,2.2067186215347108,0.6162474764809115,0.3825341933507773,0.8882700722785651,0.11139900032327775,0.06429592469098992,1738,outputfiles/ogle_chips/src/Huston2025_l-6.309_b-2.941.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.309_b-2.941.h5,0.0,0.0
-6.391,-2.81,3618,4122,3.6919631278149077e-07,7.700728372207992e-09,1.1009337021204275e-06,5.619030069072841,0.4428393939726191,23.52301837816915,7.88001610678303e-06,32.48661106864789,1.3557890282912384,32.32025609359488,0.3656679677797959,9.548753760141103,6.724179461676854,1.75375555151646,2.1809943005719528,0.5757376296713919,0.42269204194987653,0.861171623330284,0.13683799567548502,0.06550872803565927,1739,outputfiles/ogle_chips/src/Huston2025_l-6.391_b-2.810.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.391_b-2.810.h5,0.0,0.0
-6.473,-2.679,3664,3916,4.081873425141895e-07,7.472265307367962e-09,1.100233784580064e-06,5.902383615456632,0.4791019516019608,20.613742653799815,7.538868765308884e-06,33.935100590508405,1.375809631576914,34.19135626001034,0.36495142396365543,9.539294023657467,6.448357192728637,2.022499125188559,2.4854937955607843,0.546164061332428,0.4512467392425619,0.8351346124509572,0.16430980306077617,0.07795897789467839,1740,outputfiles/ogle_chips/src/Huston2025_l-6.473_b-2.679.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.473_b-2.679.h5,0.0,0.0
-6.555,-2.548,4241,4071,4.453506677281679e-07,7.63066636565705e-09,9.38746672721693e-07,5.484222453160028,0.408275162947566,19.67340724865504,6.782014005549084e-06,32.185486343109346,1.3602141008424777,30.725032428250497,0.3603817471507979,9.539328592489271,6.718062482160956,1.7453331325390287,2.218061503958518,0.5482794670476197,0.4488617971938315,0.8227516650075017,0.17672288184508078,0.0558033665771419,1741,outputfiles/ogle_chips/src/Huston2025_l-6.555_b-2.548.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.555_b-2.548.h5,0.0,0.0
-6.637,-2.417,4654,4092,4.2006742188587115e-07,7.499680875148765e-09,9.784189082405309e-07,5.687352738326663,0.41082701953155115,24.748577341712565,7.333108756815992e-06,31.02466198381949,1.3573432664069465,28.212664852817007,0.34503392097598146,9.669544456560102,6.691566168191364,1.9876306225870102,2.2824051130347223,0.5526407663309196,0.4456357815788527,0.8077974437706565,0.19208795640382495,0.0585333795117796,1742,outputfiles/ogle_chips/src/Huston2025_l-6.637_b-2.417.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.637_b-2.417.h5,0.0,0.0
-6.719,-2.286,4264,3909,3.6127625986703637e-07,7.3290951200682085e-09,1.0985711199453128e-06,5.663124611694064,0.4446479059414134,27.01982768359742,7.515364829443373e-06,33.9897881172921,1.393237153777389,30.17580862195758,0.35377575502863173,9.737584896155724,6.441608863574049,2.250777033836434,2.420521646577723,0.5096369419806118,0.4866748156729196,0.7701096542568994,0.22954797908649252,0.05454277504839492,1743,outputfiles/ogle_chips/src/Huston2025_l-6.719_b-2.286.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.719_b-2.286.h5,0.0,0.0
-6.802,-2.156,3675,4116,3.387345708028199e-07,7.499680875148765e-09,1.0450507702233195e-06,5.8343221881210185,0.4439093769797041,24.696552402163316,7.472807148627375e-06,32.5180101831649,1.3841083860988384,28.32308422207922,0.33884559640554385,9.728580756204776,6.513697840077753,2.128500942121156,2.3336881492412753,0.49328713763806664,0.502104849969694,0.7365053149492041,0.26257884442712703,0.0677008592270341,1744,outputfiles/ogle_chips/src/Huston2025_l-6.802_b-2.156.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.802_b-2.156.h5,0.0,0.0
-6.885,-2.025,3721,4220,3.688916953617041e-07,7.289494855495936e-09,1.0436895249915736e-06,5.526534867689407,0.4176657471502886,22.770080236850077,7.410525978722237e-06,32.74859242097099,1.3887501292262054,28.29078141880825,0.33630827702655347,9.778159763758985,6.573713280573371,2.2276480077407137,2.2792980217498626,0.49314980698799343,0.5054733057715266,0.6993837505947753,0.30061624940522436,0.07189061066228557,1745,outputfiles/ogle_chips/src/Huston2025_l-6.885_b-2.025.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.885_b-2.025.h5,0.0,0.0
-6.032,-2.778,6262,3948,3.9630726314250784e-07,6.90872308076255e-09,1.1713498811766774e-06,5.5521585355819685,0.40942839075569826,41.5902864795541,8.640843613845398e-06,31.52106193186294,1.3376066754218705,32.55219829189635,0.3699607806932805,9.585412232200456,6.914545566697317,1.7259423355650474,2.1249564297844126,0.6282868492780778,0.3713713903374713,0.878922390658997,0.1206952624623633,0.06402256121995054,1746,outputfiles/ogle_chips/src/Huston2025_l-6.032_b-2.778.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.032_b-2.778.h5,0.0,0.0
-6.114,-2.647,4275,4148,2.5319799932671216e-07,7.000108306698563e-09,1.0407340025072829e-06,5.469530540405473,0.3592320827437471,42.642798299245825,8.291156478674416e-06,29.18737109351841,1.3189251442465564,28.105811550154247,0.3565841515093564,9.718440785924297,7.1198974441702445,1.8224654964261127,2.070363602305827,0.6696390256866225,0.3284593288359495,0.8513928720597467,0.14807011607045087,0.06489142976264813,1747,outputfiles/ogle_chips/src/Huston2025_l-6.114_b-2.647.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.114_b-2.647.h5,0.0,0.0
-6.196,-2.515,3605,4034,2.3690096736812324e-07,6.7503220224734626e-09,1.2648702636685267e-06,5.55181006725248,0.42222101434494025,42.08250567674506,9.078381321721119e-06,32.39723228049579,1.3576404849313375,32.483425499403296,0.3632068282208874,9.651720598636603,6.741943731876314,1.862808333745522,2.2149400328737543,0.5680987230362095,0.43075913540994687,0.8449906160317439,0.15299438945302016,0.06109092543860376,1748,outputfiles/ogle_chips/src/Huston2025_l-6.196_b-2.515.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.196_b-2.515.h5,0.0,0.0
-6.278,-2.383,3250,3993,2.628848332759295e-07,6.692444712713988e-09,1.1166864079287714e-06,5.423512747690544,0.4204062166554184,29.832885715530026,7.92177857615459e-06,32.777730373982294,1.3559499608066128,35.61272130241991,0.36536457809964146,9.760922744719315,6.893904371617209,2.07834379893309,2.1587721700148523,0.5866523072719787,0.412665258420143,0.8044894240495384,0.19359233564637368,0.060750007914910246,1749,outputfiles/ogle_chips/src/Huston2025_l-6.278_b-2.383.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.278_b-2.383.h5,0.0,0.0
-6.361,-2.252,4387,4099,3.235036998134845e-07,6.704629409505456e-09,1.1138021971207588e-06,5.507025728340716,0.40871698294562997,33.44762168600119,8.096962441425408e-06,31.9857319253347,1.3635170114285935,29.35744342958836,0.3538068027005941,9.682222717833595,6.707442612699497,2.052035556815002,2.2632816180374395,0.5441555421292322,0.45507987275278317,0.791221619571317,0.20787995902685716,0.0754848717829477,1750,outputfiles/ogle_chips/src/Huston2025_l-6.361_b-2.252.h5,outputfiles/ogle_chips/lens/Huston2025_l-6.361_b-2.252.h5,0.0,0.0
